source_sheet,source_row,model_key,source_field,raw_text,phrase_type,extracted_rpos,confidence,review_status,notes
Exterior 3,21,corvette,description,"Rockers and splitter, body-color
1. Not available with exterior color (GBA) Black, (EFY) body-color exterior accents or (CFV/CFZ) ground effects.",not_available_with,CFV|CFZ|EFY|GBA,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,24,corvette,description,"Ground effects, carbon fiber, Carbon Flash-painted
1. Included with (T0F) Carbon Flash-painted Carbon Fiber Aero Package.",included_with,T0F,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,25,corvette,description,"Ground effects, visible carbon fiber
1. Included with (T0G) Visible Carbon Fiber Aero Package.",included_with,T0G,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,26,corvette,description,"NEW!  Ground effects, extended front splitter
1. Not available with (CFV/CFZ) ground effects.",not_available_with,CFV|CFZ|NEW,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,27,corvette,description,"Headlamp control, automatic leveling system
1. Included and only available with (E60) front lift adjustable height.",only_available_with,E60,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,30,corvette,description,"License plate bracket, front
1. Will be forced on orders with ship-to states that require a front license plate.",requires,,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,31,corvette,description,"LPO, Jake C8.R Graphics Package, includes (SNE) Jake hood graphic, LPO and (VPW) Jake C8.R rear hash graphic, LPO, Genuine Corvette Accessories
1. Not available with RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX).",not_available_with,DPB|DPC|DPG|DPL|DPT|DSY|DSZ|DT0|DTB|DTH|DUB|DUE|DUK|DUW|DZU|DZV|DZX|LPO|RPO|SNE|VPW,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,32,corvette,description,"LPO, Tech Bronze Accent Package, includes (5DK) 20"" front/21"" rear Spider design, Tech Bronze forged aluminum wheels LPO, (SFZ) Dark Stealth crossed flags emblem LPO, (SHT) Jake hood graphic with Tech Bronze accent LPO and (VPO) Jake C8.R rear hash graphic with Tech Bronze accent LPO , Genuine Corvette Accessories
1. Not available with R8C, SPZ, SFE, SPY, S47, ROY, ROZ, STZ, EYK, PDA, SNE or RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX).",not_available_with,5DK|DPB|DPC|DPG|DPL|DPT|DSY|DSZ|DT0|DTB|DTH|DUB|DUE|DUK|DUW|DZU|DZV|DZX|EYK|LPO|PDA|R8C|ROY|ROZ|RPO|S47|SFE|SFZ|SHT|SNE|SPY|SPZ|STZ|VPO,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,37,corvette,description,"LPO, Premium indoor car cover, GT3.R, fully rendered, Genuine Corvette Accessory
1. When ordered with one of the following spoilers: 5V5, 5ZV, 5ZW, or (T0F/T0G) Carbon Fiber Aero Package, High Wing version is provided.",when_ordered_with,5V5|5ZV|5ZW|GT3|LPO|T0F|T0G,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,39,corvette,description,"LPO, Visible Carbon Fiber door intake trim, Genuine Corvette Accessory
1. Not available at this time. Not available with (EFY) body-color exterior accents.",not_available_with,EFY|LPO,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,40,corvette,description,"LPO, Dark Stealth crossed flags emblems, front and rear on Z06 models, front and rear on Grand Sport, Z06, ZR1 and ZR1X models, Genuine Corvette Accessory
1. Not available with (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW). Included with (PCZ) Tech Bronze Accent Package, LPO.",included_with,DPB|DPC|DPG|DPL|DPT|DSY|DSZ|DT0|DTB|DTH|DUB|DUE|DUK|DUW|EYK|LPO|PCZ|Z06|ZR1,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,40,corvette,description,"LPO, Dark Stealth crossed flags emblems, front and rear on Z06 models, front and rear on Grand Sport, Z06, ZR1 and ZR1X models, Genuine Corvette Accessory
1. Not available with (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW). Included with (PCZ) Tech Bronze Accent Package, LPO.",not_available_with,DPB|DPC|DPG|DPL|DPT|DSY|DSZ|DT0|DTB|DTH|DUB|DUE|DUK|DUW|EYK|LPO|PCZ|Z06|ZR1,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,41,corvette,description,"LPO, Illuminated crossed flags emblem, front, Genuine Corvette Accessory
1. Not available with (SFZ) Dark Stealth crossed flags emblems, LPO, (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW).",not_available_with,DPB|DPC|DPG|DPL|DPT|DSY|DSZ|DT0|DTB|DTH|DUB|DUE|DUK|DUW|EYK|LPO|SFZ,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,43,corvette,description,"LPO, Front radiator grille screens, Genuine Corvette Accessory
1. Included with (PCQ) Grille Screen Protection Package, LPO.",included_with,LPO|PCQ,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,44,corvette,description,"LPO, Insect protection grille screen, Genuine Corvette Accessory
1. Included with (PCQ) Grille Screen Protection Package, LPO.",included_with,LPO|PCQ,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,47,corvette,description,"LPO, Dual roof, adds transparent removable roof panel and includes (SC7) roof panel storage pouch, Genuine Corvette Accessories
1. Not available with (CC3) transparent, removable roof panel.",not_available_with,CC3|LPO|SC7,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,48,corvette,description,"LPO, Rear Corvette script badge in Arctic White, Genuine Corvette Accessory
1. Not available with RIK, SL8.",not_available_with,LPO|RIK|SL8,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,49,corvette,description,"LPO, Rear Corvette script badge in Edge Red, Genuine Corvette Accessory
1. Not available with RIK, RIN.",not_available_with,LPO|RIK|RIN,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,50,corvette,description,"LPO, Rear Corvette script badge in Torch Red, Genuine Corvette Accessory
1. Not available with RIN, SL8.",not_available_with,LPO|RIN|SL8,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,51,corvette,description,"LPO, Spoiler, Visible Carbon Fiber, Genuine Corvette Accessory
1. Unavailable until further notice. Not available with T0F, T0G.",not_available_with,LPO|T0F|T0G,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,52,corvette,description,"LPO, Three-Stanchion high wing spoiler, Carbon Flash Metallic-painted, Genuine Corvette Accessory
1. Not available with T0F, T0G, 5V5.",not_available_with,5V5|LPO|T0F|T0G,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,53,corvette,description,"LPO, Spoiler extension, clear smoked center bridge with Jake logo, Genuine Corvette Accessory
1. Requires (T0E) rear spoiler.",requires,LPO|T0E,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,54,corvette,description,"LPO, Jake C8.R rear hash graphic, Genuine Corvette Accessory
1. Included with (PDA) Jake C8.R Graphics Package, LPO.",included_with,LPO|PDA,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,55,corvette,description,"LPO, Jake C8.R rear hash graphic with Tech Bronze accent, Genuine Corvette Accessory
1. Not available with VPW or PDA. Included with (PCZ) Tech Bronze Accent Package, LPO.",included_with,LPO|PCZ|PDA|VPW,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,55,corvette,description,"LPO, Jake C8.R rear hash graphic with Tech Bronze accent, Genuine Corvette Accessory
1. Not available with VPW or PDA. Included with (PCZ) Tech Bronze Accent Package, LPO.",not_available_with,LPO|PCZ|PDA|VPW,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,56,corvette,description,"LPO, Jake hood graphic
1. Included with (PDA) Jake C8.R Graphics Package, LPO. Not available with RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX).",included_with,DPB|DPC|DPG|DPL|DPT|DSY|DSZ|DT0|DTB|DTH|DUB|DUE|DUK|DUW|DZU|DZV|DZX|LPO|PDA|RPO,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,56,corvette,description,"LPO, Jake hood graphic
1. Included with (PDA) Jake C8.R Graphics Package, LPO. Not available with RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX).",not_available_with,DPB|DPC|DPG|DPL|DPT|DSY|DSZ|DT0|DTB|DTH|DUB|DUE|DUK|DUW|DZU|DZV|DZX|LPO|PDA|RPO,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,57,corvette,description,"LPO, Jake hood graphic with Tech Bronze accent, Genuine Corvette Accessory
1. Not available with PDA, SNE or RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX). Included with (PCZ) Tech Bronze Accent Package, LPO.",included_with,DPB|DPC|DPG|DPL|DPT|DSY|DSZ|DT0|DTB|DTH|DUB|DUE|DUK|DUW|DZU|DZV|DZX|LPO|PCZ|PDA|RPO|SNE,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,57,corvette,description,"LPO, Jake hood graphic with Tech Bronze accent, Genuine Corvette Accessory
1. Not available with PDA, SNE or RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX). Included with (PCZ) Tech Bronze Accent Package, LPO.",not_available_with,DPB|DPC|DPG|DPL|DPT|DSY|DSZ|DT0|DTB|DTH|DUB|DUE|DUK|DUW|DZU|DZV|DZX|LPO|PCZ|PDA|RPO|SNE,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,60,corvette,description,"LPO, Black wheel locks, Genuine Corvette Accessory
1. Requires (SPY) Black lug nuts, LPO.",requires,LPO|SPY,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,61,corvette,description,"LPO, Chrome wheel locks, Genuine Corvette Accessory
1. Not available with (SPY) Black lug nuts, LPO or (ROY/ROZ/STZ) wheels.",not_available_with,LPO|ROY|ROZ|SPY|STZ,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,62,corvette,description,"LPO, Black lug nuts, Genuine Corvette Accessory
1. Not available with (S47) Chrome lug nuts, LPO.",not_available_with,LPO|S47,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,63,corvette,description,"LPO, Chrome lug nuts, Genuine Corvette Accessory
1. Not available with (SPY) Black lug nuts, LPO or (ROY/ROZ/STZ) wheels.",not_available_with,LPO|ROY|ROZ|SPY|STZ,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,64,corvette,description,"LPO, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear Spider design, Satin Graphite forged aluminum with Red stripe wheels. Includes Black lug nuts and Black wheel locks. Accessory LPO wheels are a second set of wheels. Please ensure customer desires 2 sets of wheels before ordering. Accessory wheels do not include additional wheels caps, factory wheels caps may be reused, or additional wheel caps may be purchased. Genuine Corvette Accessory
1. Not available with R8C, SPZ, SFE, SPY, S47, ROY, ROZ, STZ.",not_available_with,LPO|R8C|ROY|ROZ|S47|SFE|SPY|SPZ|STZ,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,65,corvette,description,"LPO, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear Spider design, Tech Bronze forged aluminum wheels. Includes Black lug nuts, Black wheel locks, and Tech Bronze wheel center caps. Accessory LPO wheels are a second set of wheels. Please ensure customer desires 2 sets of wheels before ordering. Genuine Corvette Accessory
1. Not available with R8C, SPZ, SFE, SPY, S47, ROY, ROZ, STZ. Included with (PCZ) Tech Bronze Accent Package, LPO.",included_with,LPO|PCZ|R8C|ROY|ROZ|S47|SFE|SPY|SPZ|STZ,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,65,corvette,description,"LPO, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear Spider design, Tech Bronze forged aluminum wheels. Includes Black lug nuts, Black wheel locks, and Tech Bronze wheel center caps. Accessory LPO wheels are a second set of wheels. Please ensure customer desires 2 sets of wheels before ordering. Genuine Corvette Accessory
1. Not available with R8C, SPZ, SFE, SPY, S47, ROY, ROZ, STZ. Included with (PCZ) Tech Bronze Accent Package, LPO.",not_available_with,LPO|PCZ|R8C|ROY|ROZ|S47|SFE|SPY|SPZ|STZ,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,66,corvette,description,"Carbon Flash Metallic-painted outside mirrors and spoiler (when equipped), includes (DRG) Carbon Flash Metallic-painted outside mirrors
1. Not available with exterior color (GBA) Black.",not_available_with,DRG|GBA,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,67,corvette,description,"Mirrors, outside, Carbon Flash Metallic-painted
1. Included and only available with (ZYC) Carbon Flash Metallic-painted outside mirrors and spoiler (when equipped) or (5JR) outside mirror covers in visible Carbon Fiber, LPO.",only_available_with,5JR|LPO|ZYC,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,73,corvette,description,"Roof panel, electrochromic dimming, removable
1. Not available at start of production. Not available with any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW).",not_available_with,DPB|DPC|DPG|DPL|DPT|DSY|DSZ|DT0|DTB|DTH|DUB|DUE|DUK|DUW,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,78,corvette,description,"NEW!  Asymmetrical Santorini Blue/Carbon Flash Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic.",not_available_with,GTR|NEW,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,79,corvette,description,"Asymmetrical Edge Red/Carbon Flash Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat.",not_available_with,GKZ|GPH,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,80,corvette,description,"Carbon Flash with Blue accent Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic.",not_available_with,GTR,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,81,corvette,description,"Carbon Flash with Yellow accent Full Length Dual Racing Stripes
1. Not available with exterior color (GBK) Competition Yellow Tintcoat Metallic.",not_available_with,GBK,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,82,corvette,description,"Carbon Flash with Orange accent Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat.",not_available_with,G26,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,83,corvette,description,"Carbon Flash with Red accent Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat.",not_available_with,GKZ|GPH,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,85,corvette,description,"Edge Blue Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic.",not_available_with,GTR,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,87,corvette,description,"Edge Orange Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat.",not_available_with,G26,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,88,corvette,description,"Edge Red Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat.",not_available_with,GKZ|GPH,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,90,corvette,description,"Competition Yellow Full Length Dual Racing Stripes
1. Not available with exterior color (GBK) Competition Yellow Tintcoat Metallic.",not_available_with,GBK,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,91,corvette,description,"Carbon Flash/Edge Red Stinger Stripe
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat.",not_available_with,GKZ|GPH,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,93,corvette,description,"Carbon Flash/Competition Yellow Stinger Stripe
1. Not available with exterior color (GBK) Competition Yellow Tintcoat Metallic.",not_available_with,GBK,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,95,corvette,description,"Tires, 275/30ZR20 front and 345/25ZR21 rear, blackwall, Michelin Pilot Sport Cup 2 R ultra performance
1. Included and only available with (Z07) Z07 Performance Package.",only_available_with,275|345|Z07,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,101,corvette,description,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear Carbon Flash-painted carbon fiber
1. Requires (J57) carbon ceramic brakes.",requires,J57,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,102,corvette,description,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear visible carbon fiber
1. Requires (J57) carbon ceramic brakes.",requires,J57,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 3,103,corvette,description,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear visible carbon fiber with Red stripe
1. Requires (J57) carbon ceramic brakes.",requires,J57,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 4,10,corvette,description,"Corvette Museum Delivery, acknowledgement form required, includes (CFX) Corvette Museum logo plaque personalized with your name and VIN
1. Must also add Ship To BAC 184590 (Dealer code 31-728). Available on SOLD orders only. Not available with LPO wheels.",not_available_with,728|BAC|CFX|LPO|VIN,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 4,18,corvette,description,"Headlamp control, automatic leveling system
1. Included and only available with (E60) front lift adjustable height.",only_available_with,E60,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 4,21,corvette,description,"License plate bracket, front
1. Will be forced on orders with ship-to states that require a front license plate.",requires,,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 4,24,corvette,description,"LPO, Premium indoor car cover, GT3.R, fully rendered, Genuine Corvette Accessory
1. Not available with (TOM) ZR1 Carbon Fiber Aero Package.
2. Not available with (TOM) ZR1X Carbon Fiber Aero Package.",not_available_with,GT3|LPO|TOM|ZR1,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 4,25,corvette,description,"LPO, Premium outdoor car cover, Gray with crossed flags logo and Corvette silhouette, Genuine Corvette Accessory
1. Not available with (TOM) ZR1 Carbon Fiber Aero Package.
2. Not available with (TOM) ZR1X Carbon Fiber Aero Package.",not_available_with,LPO|TOM|ZR1,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 4,26,corvette,description,"NEW!  LPO, Hood and Roof Decal Package, Genuine Corvette Accessory
1. Not available with any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW).",not_available_with,DPB|DPC|DPG|DPL|DPT|DSY|DSZ|DT0|DTB|DTH|DUB|DUE|DUK|DUW|LPO|NEW,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 4,27,corvette,description,"LPO, Dark Stealth crossed flags emblems, front and rear on Z06 models, front and rear on Grand Sport, Z06, ZR1 and ZR1X models, Genuine Corvette Accessory
1. Not available with (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW) or (SB9) Hood and Roof Decal Package LPO.",not_available_with,DPB|DPC|DPG|DPL|DPT|DSY|DSZ|DT0|DTB|DTH|DUB|DUE|DUK|DUW|EYK|LPO|SB9|Z06|ZR1,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 4,28,corvette,description,"LPO, Illuminated crossed flags emblem, front, Genuine Corvette Accessory
1. Not available with (SFZ) Dark Stealth crossed flags emblems, LPO, (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW).",not_available_with,DPB|DPC|DPG|DPL|DPT|DSY|DSZ|DT0|DTB|DTH|DUB|DUE|DUK|DUW|EYK|LPO|SFZ,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 4,30,corvette,description,"LPO, Front radiator grille screens, Genuine Corvette Accessory
1. Included with (PCQ) Grille Screen Protection Package, LPO.",included_with,LPO|PCQ,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 4,31,corvette,description,"LPO, Insect protection grille screen, Genuine Corvette Accessory
1. Included with (PCQ) Grille Screen Protection Package, LPO.",included_with,LPO|PCQ,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 4,35,corvette,description,"LPO, Rear Corvette script badge in Arctic White, Genuine Corvette Accessory
1. Not available with RIK, SL8.",not_available_with,LPO|RIK|SL8,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 4,36,corvette,description,"LPO, Rear Corvette script badge in Edge Red, Genuine Corvette Accessory
1. Not available with RIK, RIN.",not_available_with,LPO|RIK|RIN,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 4,37,corvette,description,"LPO, Rear Corvette script badge in Torch Red, Genuine Corvette Accessory
1. Not available with RIN, SL8.",not_available_with,LPO|RIN|SL8,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 4,38,corvette,description,"LPO, Spoiler extension, clear smoked center bridge with Jake logo, Genuine Corvette Accessory
1. Requires (T0E) rear spoiler.",requires,LPO|T0E,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 4,40,corvette,description,"LPO, Black wheel locks, Genuine Corvette Accessory
1. Requires (SPY) Black lug nuts, LPO.",requires,LPO|SPY,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 4,41,corvette,description,"LPO, Chrome wheel locks, Genuine Corvette Accessory
1. Not available with (SPY) Black lug nuts, LPO or (SU1) 20"" front/21"" rear 10-spoke, visible carbon fiber wheels.",not_available_with,LPO|SPY|SU1,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 4,42,corvette,description,"LPO, Black lug nuts, Genuine Corvette Accessory
1. Not available with (S47) Chrome lug nuts, LPO.",not_available_with,LPO|S47,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 4,43,corvette,description,"LPO, Chrome lug nuts, Genuine Corvette Accessory
1. Not available with (SPY) Black lug nuts, LPO or (SU1) 20"" front/21"" rear 10-spoke, visible carbon fiber wheels.",not_available_with,LPO|SPY|SU1,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 4,44,corvette,description,"Carbon Flash Metallic-painted outside mirrors and spoiler (when equipped with T0E standard spoiler), includes (DRG) Carbon Flash Metallic-painted outside mirrors
1. Not available with exterior color (GBA) Black.",not_available_with,DRG|GBA|T0E,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 4,45,corvette,description,"Mirrors, outside, Carbon Flash Metallic-painted
1. Included and only available with (ZYC) Carbon Flash Metallic-painted outside mirrors and spoiler (when equipped) or (5JR) outside mirror covers in visible Carbon Fiber, LPO.",only_available_with,5JR|LPO|ZYC,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 4,53,corvette,description,"NEW!  Asymmetrical Santorini Blue/Carbon Flash Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic.",not_available_with,GTR|NEW,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 4,54,corvette,description,"Asymmetrical Edge Red/Carbon Flash Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat.",not_available_with,GKZ|GPH,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 4,55,corvette,description,"Carbon Flash with Blue accent Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic.",not_available_with,GTR,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 4,56,corvette,description,"Carbon Flash with Yellow accent Full Length Dual Racing Stripes
1. Not available with exterior color (GBK) Competition Yellow Tintcoat Metallic.",not_available_with,GBK,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 4,57,corvette,description,"Carbon Flash with Orange accent Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat.",not_available_with,G26,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 4,58,corvette,description,"Carbon Flash with Red accent Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat.",not_available_with,GKZ|GPH,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 4,60,corvette,description,"Edge Blue Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic.",not_available_with,GTR,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 4,61,corvette,description,"Electric Blue Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic.",not_available_with,GTR,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 4,63,corvette,description,"Edge Orange Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat.",not_available_with,G26,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 4,64,corvette,description,"Edge Red Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat.",not_available_with,GKZ|GPH,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 4,66,corvette,description,"Competition Yellow Full Length Dual Racing Stripes
1. Not available with exterior color (GBK) Competition Yellow Tintcoat Metallic.",not_available_with,GBK,high,needs_review,Staging candidate only; no canonical rule generated.
Exterior 4,68,corvette,description,"Tires, 275/30ZR20 front and 345/25ZR21 rear, blackwall, Michelin Pilot Sport Cup 2 R ultra performance
1. Included and only available with (ZTK) ZTK Performance Package.",only_available_with,275|345|ZTK,high,needs_review,Staging candidate only; no canonical rule generated.
Mechanical 1,7,corvette,description,"Brakes, Z51 performance, larger brake rotors with Z51 logo on calipers; 13.6"" (345 mm) front and 13.8"" (350 mm) rear
1. Included and only available with (Z51) Z51 Performance Package.",only_available_with,345|350|Z51,high,needs_review,Staging candidate only; no canonical rule generated.
Mechanical 1,16,corvette,description,"Cooling system, heavy-duty
1. Included and only available with (Z51) Z51 Performance Package.",only_available_with,Z51,high,needs_review,Staging candidate only; no canonical rule generated.
Mechanical 1,18,corvette,description,"Differential, electronic limited-slip
1. Included and only available with (Z51) Z51 Performance Package.",only_available_with,Z51,high,needs_review,Staging candidate only; no canonical rule generated.
Mechanical 1,22,corvette,description,"Emissions override, California  (allows a dealer in states that require California emissions - California, Colorado, Connecticut, Delaware, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island or Washington - to order Federal emissions for a vehicle that will be registered in a state that has Federal emission requirements). Do not use for vehicles that will be registered in California, Colorado, Connecticut, Delaware, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island or Washington
1. Requires (FE9) Federal emissions requirements.",requires,FE9,high,needs_review,Staging candidate only; no canonical rule generated.
