relationship_key,relationship_type,legacy_surface,legacy_id,source_id,source_label,target_id,target_label,coverage_status,coverage_confidence,coverage_note,triage_reason,triage_confidence,suggested_next_step,schema_file_candidate,mapper_candidate,evidence_detail,notes
legacy_rel_0173,excludes,rules,rule_opt_rnx_001_excludes_opt_5zu_001,opt_rnx_001,"LPO, Premium outdoor car cover",opt_5zu_001,"LPO, High wing spoiler, Body color",needs_schema_mapping,schema_gap,"Current requested CSV inputs do not include a direct pairwise excludes relationship file; exclusive groups cover group membership, not pairwise legacy excludes.",pairwise_excludes_needs_model,medium,add_pairwise_excludes_schema,possible pairwise exclude/replacement/availability schema,,"Legacy pairwise excludes are not directly represented by the CSV files checked, and no exclusive-group or exact runtime-special context was found.",This does not mean a pairwise-excludes schema is definitely required; the current mapper did not find a clean existing CSV home.
legacy_rel_0174,excludes,rules,rule_opt_rnx_001_excludes_opt_5zw_001,opt_rnx_001,"LPO, Premium outdoor car cover",opt_5zw_001,,needs_schema_mapping,schema_gap,"Current requested CSV inputs do not include a direct pairwise excludes relationship file; exclusive groups cover group membership, not pairwise legacy excludes.",pairwise_excludes_needs_model,medium,add_pairwise_excludes_schema,possible pairwise exclude/replacement/availability schema,,"Legacy pairwise excludes are not directly represented by the CSV files checked, and no exclusive-group or exact runtime-special context was found.",This does not mean a pairwise-excludes schema is definitely required; the current mapper did not find a clean existing CSV home.
legacy_rel_0175,excludes,rules,rule_opt_rnx_001_excludes_opt_5zz_001,opt_rnx_001,"LPO, Premium outdoor car cover",opt_5zz_001,"LPO, High wing spoiler",needs_schema_mapping,schema_gap,"Current requested CSV inputs do not include a direct pairwise excludes relationship file; exclusive groups cover group membership, not pairwise legacy excludes.",pairwise_excludes_needs_model,medium,add_pairwise_excludes_schema,possible pairwise exclude/replacement/availability schema,,"Legacy pairwise excludes are not directly represented by the CSV files checked, and no exclusive-group or exact runtime-special context was found.",This does not mean a pairwise-excludes schema is definitely required; the current mapper did not find a clean existing CSV home.
legacy_rel_0176,excludes,rules,rule_opt_rnx_001_excludes_opt_z51_001,opt_rnx_001,"LPO, Premium outdoor car cover",opt_z51_001,Z51 Performance Package,needs_schema_mapping,schema_gap,"Current requested CSV inputs do not include a direct pairwise excludes relationship file; exclusive groups cover group membership, not pairwise legacy excludes.",pairwise_excludes_needs_model,medium,add_pairwise_excludes_schema,possible pairwise exclude/replacement/availability schema,,"Legacy pairwise excludes are not directly represented by the CSV files checked, and no exclusive-group or exact runtime-special context was found.",This does not mean a pairwise-excludes schema is definitely required; the current mapper did not find a clean existing CSV home.
legacy_rel_0177,excludes,rules,rule_opt_rwj_001_excludes_opt_z51_001,opt_rwj_001,"LPO, Premium outdoor car cover",opt_z51_001,Z51 Performance Package,needs_schema_mapping,schema_gap,"Current requested CSV inputs do not include a direct pairwise excludes relationship file; exclusive groups cover group membership, not pairwise legacy excludes.",pairwise_excludes_needs_model,medium,add_pairwise_excludes_schema,possible pairwise exclude/replacement/availability schema,,"Legacy pairwise excludes are not directly represented by the CSV files checked, and no exclusive-group or exact runtime-special context was found.",This does not mean a pairwise-excludes schema is definitely required; the current mapper did not find a clean existing CSV home.
legacy_rel_0178,excludes,rules,rule_opt_ryq_001_excludes_opt_efy_001,opt_ryq_001,,opt_efy_001,Body-color accents,needs_schema_mapping,schema_gap,"Current requested CSV inputs do not include a direct pairwise excludes relationship file; exclusive groups cover group membership, not pairwise legacy excludes.",pairwise_excludes_needs_model,medium,add_pairwise_excludes_schema,possible pairwise exclude/replacement/availability schema,,"Legacy pairwise excludes are not directly represented by the CSV files checked, and no exclusive-group or exact runtime-special context was found.",This does not mean a pairwise-excludes schema is definitely required; the current mapper did not find a clean existing CSV home.
legacy_rel_0179,excludes,rules,rule_opt_rz9_001_excludes_opt_efy_001,opt_rz9_001,"LPO, Visible Carbon Fiber grille insert",opt_efy_001,Body-color accents,needs_schema_mapping,schema_gap,"Current requested CSV inputs do not include a direct pairwise excludes relationship file; exclusive groups cover group membership, not pairwise legacy excludes.",pairwise_excludes_needs_model,medium,add_pairwise_excludes_schema,possible pairwise exclude/replacement/availability schema,,"Legacy pairwise excludes are not directly represented by the CSV files checked, and no exclusive-group or exact runtime-special context was found.",This does not mean a pairwise-excludes schema is definitely required; the current mapper did not find a clean existing CSV home.
legacy_rel_0180,excludes,rules,rule_opt_s47_001_excludes_opt_spy_001,opt_s47_001,"LPO, Chrome lug nuts",opt_spy_001,"LPO, Black lug nuts",needs_schema_mapping,schema_gap,"Current requested CSV inputs do not include a direct pairwise excludes relationship file; exclusive groups cover group membership, not pairwise legacy excludes.",pairwise_excludes_needs_model,medium,add_pairwise_excludes_schema,possible pairwise exclude/replacement/availability schema,,"Legacy pairwise excludes are not directly represented by the CSV files checked, and no exclusive-group or exact runtime-special context was found.",This does not mean a pairwise-excludes schema is definitely required; the current mapper did not find a clean existing CSV home.
legacy_rel_0181,excludes,rules,rule_opt_sbt_001_excludes_opt_cc3_001,opt_sbt_001,"LPO, Dual roof",opt_cc3_001,Roof panel,needs_schema_mapping,schema_gap,"Current requested CSV inputs do not include a direct pairwise excludes relationship file; exclusive groups cover group membership, not pairwise legacy excludes.",pairwise_excludes_needs_model,medium,add_pairwise_excludes_schema,possible pairwise exclude/replacement/availability schema,,"Legacy pairwise excludes are not directly represented by the CSV files checked, and no exclusive-group or exact runtime-special context was found.",This does not mean a pairwise-excludes schema is definitely required; the current mapper did not find a clean existing CSV home.
legacy_rel_0183,excludes,rules,rule_opt_sfe_001_excludes_opt_spy_001,opt_sfe_001,"LPO, Chrome wheel locks",opt_spy_001,"LPO, Black lug nuts",needs_schema_mapping,schema_gap,"Current requested CSV inputs do not include a direct pairwise excludes relationship file; exclusive groups cover group membership, not pairwise legacy excludes.",pairwise_excludes_needs_model,medium,add_pairwise_excludes_schema,possible pairwise exclude/replacement/availability schema,,"Legacy pairwise excludes are not directly represented by the CSV files checked, and no exclusive-group or exact runtime-special context was found.",This does not mean a pairwise-excludes schema is definitely required; the current mapper did not find a clean existing CSV home.
legacy_rel_0184,excludes,rules,rule_opt_sfz_001_excludes_opt_dpb_001,opt_sfz_001,"LPO, Dark Stealth crossed flags emblem",opt_dpb_001,Carbon Flash with Blue accent Full Length Dual Racing Stripes,needs_schema_mapping,schema_gap,"Current requested CSV inputs do not include a direct pairwise excludes relationship file; exclusive groups cover group membership, not pairwise legacy excludes.",pairwise_excludes_needs_model,medium,add_pairwise_excludes_schema,possible pairwise exclude/replacement/availability schema,,"Legacy pairwise excludes are not directly represented by the CSV files checked, and no exclusive-group or exact runtime-special context was found.",This does not mean a pairwise-excludes schema is definitely required; the current mapper did not find a clean existing CSV home.
legacy_rel_0185,excludes,rules,rule_opt_sfz_001_excludes_opt_dpc_001,opt_sfz_001,"LPO, Dark Stealth crossed flags emblem",opt_dpc_001,Carbon Flash with Yellow accent Full Length Dual Racing Stripes,needs_schema_mapping,schema_gap,"Current requested CSV inputs do not include a direct pairwise excludes relationship file; exclusive groups cover group membership, not pairwise legacy excludes.",pairwise_excludes_needs_model,medium,add_pairwise_excludes_schema,possible pairwise exclude/replacement/availability schema,,"Legacy pairwise excludes are not directly represented by the CSV files checked, and no exclusive-group or exact runtime-special context was found.",This does not mean a pairwise-excludes schema is definitely required; the current mapper did not find a clean existing CSV home.
legacy_rel_0186,excludes,rules,rule_opt_sfz_001_excludes_opt_dpg_001,opt_sfz_001,"LPO, Dark Stealth crossed flags emblem",opt_dpg_001,Carbon Flash with Orange accent Full Length Dual Racing Stripes,needs_schema_mapping,schema_gap,"Current requested CSV inputs do not include a direct pairwise excludes relationship file; exclusive groups cover group membership, not pairwise legacy excludes.",pairwise_excludes_needs_model,medium,add_pairwise_excludes_schema,possible pairwise exclude/replacement/availability schema,,"Legacy pairwise excludes are not directly represented by the CSV files checked, and no exclusive-group or exact runtime-special context was found.",This does not mean a pairwise-excludes schema is definitely required; the current mapper did not find a clean existing CSV home.
legacy_rel_0187,excludes,rules,rule_opt_sfz_001_excludes_opt_dpl_001,opt_sfz_001,"LPO, Dark Stealth crossed flags emblem",opt_dpl_001,Carbon Flash with Red accent Full Length Dual Racing Stripes,needs_schema_mapping,schema_gap,"Current requested CSV inputs do not include a direct pairwise excludes relationship file; exclusive groups cover group membership, not pairwise legacy excludes.",pairwise_excludes_needs_model,medium,add_pairwise_excludes_schema,possible pairwise exclude/replacement/availability schema,,"Legacy pairwise excludes are not directly represented by the CSV files checked, and no exclusive-group or exact runtime-special context was found.",This does not mean a pairwise-excludes schema is definitely required; the current mapper did not find a clean existing CSV home.
legacy_rel_0188,excludes,rules,rule_opt_sfz_001_excludes_opt_dpt_001,opt_sfz_001,"LPO, Dark Stealth crossed flags emblem",opt_dpt_001,Carbon Flash with Silver accent Full Length Dual Racing Stripes,needs_schema_mapping,schema_gap,"Current requested CSV inputs do not include a direct pairwise excludes relationship file; exclusive groups cover group membership, not pairwise legacy excludes.",pairwise_excludes_needs_model,medium,add_pairwise_excludes_schema,possible pairwise exclude/replacement/availability schema,,"Legacy pairwise excludes are not directly represented by the CSV files checked, and no exclusive-group or exact runtime-special context was found.",This does not mean a pairwise-excludes schema is definitely required; the current mapper did not find a clean existing CSV home.
legacy_rel_0189,excludes,rules,rule_opt_sfz_001_excludes_opt_dsy_001,opt_sfz_001,"LPO, Dark Stealth crossed flags emblem",opt_dsy_001,Edge Orange Full Length Dual Racing Stripes,needs_schema_mapping,schema_gap,"Current requested CSV inputs do not include a direct pairwise excludes relationship file; exclusive groups cover group membership, not pairwise legacy excludes.",pairwise_excludes_needs_model,medium,add_pairwise_excludes_schema,possible pairwise exclude/replacement/availability schema,,"Legacy pairwise excludes are not directly represented by the CSV files checked, and no exclusive-group or exact runtime-special context was found.",This does not mean a pairwise-excludes schema is definitely required; the current mapper did not find a clean existing CSV home.
legacy_rel_0190,excludes,rules,rule_opt_sfz_001_excludes_opt_dsz_001,opt_sfz_001,"LPO, Dark Stealth crossed flags emblem",opt_dsz_001,Edge Red Full Length Dual Racing Stripes,needs_schema_mapping,schema_gap,"Current requested CSV inputs do not include a direct pairwise excludes relationship file; exclusive groups cover group membership, not pairwise legacy excludes.",pairwise_excludes_needs_model,medium,add_pairwise_excludes_schema,possible pairwise exclude/replacement/availability schema,,"Legacy pairwise excludes are not directly represented by the CSV files checked, and no exclusive-group or exact runtime-special context was found.",This does not mean a pairwise-excludes schema is definitely required; the current mapper did not find a clean existing CSV home.
legacy_rel_0191,excludes,rules,rule_opt_sfz_001_excludes_opt_dt0_001,opt_sfz_001,"LPO, Dark Stealth crossed flags emblem",opt_dt0_001,Competition Yellow Full Length Dual Racing Stripes,needs_schema_mapping,schema_gap,"Current requested CSV inputs do not include a direct pairwise excludes relationship file; exclusive groups cover group membership, not pairwise legacy excludes.",pairwise_excludes_needs_model,medium,add_pairwise_excludes_schema,possible pairwise exclude/replacement/availability schema,,"Legacy pairwise excludes are not directly represented by the CSV files checked, and no exclusive-group or exact runtime-special context was found.",This does not mean a pairwise-excludes schema is definitely required; the current mapper did not find a clean existing CSV home.
legacy_rel_0192,excludes,rules,rule_opt_sfz_001_excludes_opt_dth_001,opt_sfz_001,"LPO, Dark Stealth crossed flags emblem",opt_dth_001,Carbon Flash Metallic Full Length Dual Racing Stripes,needs_schema_mapping,schema_gap,"Current requested CSV inputs do not include a direct pairwise excludes relationship file; exclusive groups cover group membership, not pairwise legacy excludes.",pairwise_excludes_needs_model,medium,add_pairwise_excludes_schema,possible pairwise exclude/replacement/availability schema,,"Legacy pairwise excludes are not directly represented by the CSV files checked, and no exclusive-group or exact runtime-special context was found.",This does not mean a pairwise-excludes schema is definitely required; the current mapper did not find a clean existing CSV home.
legacy_rel_0193,excludes,rules,rule_opt_sfz_001_excludes_opt_dub_001,opt_sfz_001,"LPO, Dark Stealth crossed flags emblem",opt_dub_001,Sterling Silver Full Length Dual Racing Stripes,needs_schema_mapping,schema_gap,"Current requested CSV inputs do not include a direct pairwise excludes relationship file; exclusive groups cover group membership, not pairwise legacy excludes.",pairwise_excludes_needs_model,medium,add_pairwise_excludes_schema,possible pairwise exclude/replacement/availability schema,,"Legacy pairwise excludes are not directly represented by the CSV files checked, and no exclusive-group or exact runtime-special context was found.",This does not mean a pairwise-excludes schema is definitely required; the current mapper did not find a clean existing CSV home.
legacy_rel_0194,excludes,rules,rule_opt_sfz_001_excludes_opt_due_001,opt_sfz_001,"LPO, Dark Stealth crossed flags emblem",opt_due_001,NEW! Asymmetrical Santorini Blue/Carbon Flash Full Length Dual Racing Stripes,needs_schema_mapping,schema_gap,"Current requested CSV inputs do not include a direct pairwise excludes relationship file; exclusive groups cover group membership, not pairwise legacy excludes.",pairwise_excludes_needs_model,medium,add_pairwise_excludes_schema,possible pairwise exclude/replacement/availability schema,,"Legacy pairwise excludes are not directly represented by the CSV files checked, and no exclusive-group or exact runtime-special context was found.",This does not mean a pairwise-excludes schema is definitely required; the current mapper did not find a clean existing CSV home.
legacy_rel_0195,excludes,rules,rule_opt_sfz_001_excludes_opt_duk_001,opt_sfz_001,"LPO, Dark Stealth crossed flags emblem",opt_duk_001,Asymmetrical Edge Red/Carbon Flash Full Length Dual Racing Stripes,needs_schema_mapping,schema_gap,"Current requested CSV inputs do not include a direct pairwise excludes relationship file; exclusive groups cover group membership, not pairwise legacy excludes.",pairwise_excludes_needs_model,medium,add_pairwise_excludes_schema,possible pairwise exclude/replacement/availability schema,,"Legacy pairwise excludes are not directly represented by the CSV files checked, and no exclusive-group or exact runtime-special context was found.",This does not mean a pairwise-excludes schema is definitely required; the current mapper did not find a clean existing CSV home.
legacy_rel_0196,excludes,rules,rule_opt_sfz_001_excludes_opt_duw_001,opt_sfz_001,"LPO, Dark Stealth crossed flags emblem",opt_duw_001,Edge Blue Full Length Dual Racing Stripes,needs_schema_mapping,schema_gap,"Current requested CSV inputs do not include a direct pairwise excludes relationship file; exclusive groups cover group membership, not pairwise legacy excludes.",pairwise_excludes_needs_model,medium,add_pairwise_excludes_schema,possible pairwise exclude/replacement/availability schema,,"Legacy pairwise excludes are not directly represented by the CSV files checked, and no exclusive-group or exact runtime-special context was found.",This does not mean a pairwise-excludes schema is definitely required; the current mapper did not find a clean existing CSV home.
legacy_rel_0197,excludes,rules,rule_opt_sfz_001_excludes_opt_eyk_001,opt_sfz_001,"LPO, Dark Stealth crossed flags emblem",opt_eyk_001,Chrome Exterior Badge Package,needs_schema_mapping,schema_gap,"Current requested CSV inputs do not include a direct pairwise excludes relationship file; exclusive groups cover group membership, not pairwise legacy excludes.",pairwise_excludes_needs_model,medium,add_pairwise_excludes_schema,possible pairwise exclude/replacement/availability schema,,"Legacy pairwise excludes are not directly represented by the CSV files checked, and no exclusive-group or exact runtime-special context was found.",This does not mean a pairwise-excludes schema is definitely required; the current mapper did not find a clean existing CSV home.
legacy_rel_0198,excludes,rules,rule_opt_sht_001_excludes_opt_pdv_001,opt_sht_001,"LPO, Jake hood graphic with Tech Bronze accent",opt_pdv_001,"LPO, Stingray R Appearance Package",needs_schema_mapping,schema_gap,"Current requested CSV inputs do not include a direct pairwise excludes relationship file; exclusive groups cover group membership, not pairwise legacy excludes.",pairwise_excludes_needs_model,medium,add_pairwise_excludes_schema,possible pairwise exclude/replacement/availability schema,,"Legacy pairwise excludes are not directly represented by the CSV files checked, and no exclusive-group or exact runtime-special context was found.",This does not mean a pairwise-excludes schema is definitely required; the current mapper did not find a clean existing CSV home.
legacy_rel_0199,excludes,rules,rule_opt_sl8_001_excludes_opt_rik_001,opt_sl8_001,"LPO, Rear Corvette script badge in Edge Red",opt_rik_001,"LPO, Rear Corvette script badge in Torch Red",needs_schema_mapping,schema_gap,"Current requested CSV inputs do not include a direct pairwise excludes relationship file; exclusive groups cover group membership, not pairwise legacy excludes.",pairwise_excludes_needs_model,medium,add_pairwise_excludes_schema,possible pairwise exclude/replacement/availability schema,,"Legacy pairwise excludes are not directly represented by the CSV files checked, and no exclusive-group or exact runtime-special context was found.",This does not mean a pairwise-excludes schema is definitely required; the current mapper did not find a clean existing CSV home.
legacy_rel_0200,excludes,rules,rule_opt_sl8_001_excludes_opt_rin_001,opt_sl8_001,"LPO, Rear Corvette script badge in Edge Red",opt_rin_001,"LPO, Rear Corvette script badge in Arctic White",needs_schema_mapping,schema_gap,"Current requested CSV inputs do not include a direct pairwise excludes relationship file; exclusive groups cover group membership, not pairwise legacy excludes.",pairwise_excludes_needs_model,medium,add_pairwise_excludes_schema,possible pairwise exclude/replacement/availability schema,,"Legacy pairwise excludes are not directly represented by the CSV files checked, and no exclusive-group or exact runtime-special context was found.",This does not mean a pairwise-excludes schema is definitely required; the current mapper did not find a clean existing CSV home.
legacy_rel_0201,excludes,rules,rule_opt_spy_001_excludes_opt_s47_001,opt_spy_001,"LPO, Black lug nuts",opt_s47_001,"LPO, Chrome lug nuts",needs_schema_mapping,schema_gap,"Current requested CSV inputs do not include a direct pairwise excludes relationship file; exclusive groups cover group membership, not pairwise legacy excludes.",pairwise_excludes_needs_model,medium,add_pairwise_excludes_schema,possible pairwise exclude/replacement/availability schema,,"Legacy pairwise excludes are not directly represented by the CSV files checked, and no exclusive-group or exact runtime-special context was found.",This does not mean a pairwise-excludes schema is definitely required; the current mapper did not find a clean existing CSV home.
legacy_rel_0203,excludes,rules,rule_opt_sti_001_excludes_opt_5v7_001,opt_sti_001,"LPO, Composite rocker extensions",opt_5v7_001,"LPO, Black Ground Effects",needs_schema_mapping,schema_gap,"Current requested CSV inputs do not include a direct pairwise excludes relationship file; exclusive groups cover group membership, not pairwise legacy excludes.",pairwise_excludes_needs_model,medium,add_pairwise_excludes_schema,possible pairwise exclude/replacement/availability schema,,"Legacy pairwise excludes are not directly represented by the CSV files checked, and no exclusive-group or exact runtime-special context was found.",This does not mean a pairwise-excludes schema is definitely required; the current mapper did not find a clean existing CSV home.
legacy_rel_0204,excludes,rules,rule_opt_sti_001_excludes_opt_5vm_001,opt_sti_001,"LPO, Composite rocker extensions",opt_5vm_001,,needs_schema_mapping,schema_gap,"Current requested CSV inputs do not include a direct pairwise excludes relationship file; exclusive groups cover group membership, not pairwise legacy excludes.",pairwise_excludes_needs_model,medium,add_pairwise_excludes_schema,possible pairwise exclude/replacement/availability schema,,"Legacy pairwise excludes are not directly represented by the CSV files checked, and no exclusive-group or exact runtime-special context was found.",This does not mean a pairwise-excludes schema is definitely required; the current mapper did not find a clean existing CSV home.
legacy_rel_0205,excludes,rules,rule_opt_sti_001_excludes_opt_5w8_001,opt_sti_001,"LPO, Composite rocker extensions",opt_5w8_001,,needs_schema_mapping,schema_gap,"Current requested CSV inputs do not include a direct pairwise excludes relationship file; exclusive groups cover group membership, not pairwise legacy excludes.",pairwise_excludes_needs_model,medium,add_pairwise_excludes_schema,possible pairwise exclude/replacement/availability schema,,"Legacy pairwise excludes are not directly represented by the CSV files checked, and no exclusive-group or exact runtime-special context was found.",This does not mean a pairwise-excludes schema is definitely required; the current mapper did not find a clean existing CSV home.
legacy_rel_0206,excludes,rules,rule_opt_wkq_001_excludes_opt_5zu_001,opt_wkq_001,"LPO, Premium indoor car cover",opt_5zu_001,"LPO, High wing spoiler, Body color",needs_schema_mapping,schema_gap,"Current requested CSV inputs do not include a direct pairwise excludes relationship file; exclusive groups cover group membership, not pairwise legacy excludes.",pairwise_excludes_needs_model,medium,add_pairwise_excludes_schema,possible pairwise exclude/replacement/availability schema,,"Legacy pairwise excludes are not directly represented by the CSV files checked, and no exclusive-group or exact runtime-special context was found.",This does not mean a pairwise-excludes schema is definitely required; the current mapper did not find a clean existing CSV home.
legacy_rel_0207,excludes,rules,rule_opt_wkq_001_excludes_opt_5zw_001,opt_wkq_001,"LPO, Premium indoor car cover",opt_5zw_001,,needs_schema_mapping,schema_gap,"Current requested CSV inputs do not include a direct pairwise excludes relationship file; exclusive groups cover group membership, not pairwise legacy excludes.",pairwise_excludes_needs_model,medium,add_pairwise_excludes_schema,possible pairwise exclude/replacement/availability schema,,"Legacy pairwise excludes are not directly represented by the CSV files checked, and no exclusive-group or exact runtime-special context was found.",This does not mean a pairwise-excludes schema is definitely required; the current mapper did not find a clean existing CSV home.
legacy_rel_0208,excludes,rules,rule_opt_wkq_001_excludes_opt_5zz_001,opt_wkq_001,"LPO, Premium indoor car cover",opt_5zz_001,"LPO, High wing spoiler",needs_schema_mapping,schema_gap,"Current requested CSV inputs do not include a direct pairwise excludes relationship file; exclusive groups cover group membership, not pairwise legacy excludes.",pairwise_excludes_needs_model,medium,add_pairwise_excludes_schema,possible pairwise exclude/replacement/availability schema,,"Legacy pairwise excludes are not directly represented by the CSV files checked, and no exclusive-group or exact runtime-special context was found.",This does not mean a pairwise-excludes schema is definitely required; the current mapper did not find a clean existing CSV home.
legacy_rel_0217,excludes,rules,rule_opt_zyc_001_excludes_opt_gba_001,opt_zyc_001,Carbon Flash Metallic-painted outside mirrors and spoiler (when equipped),opt_gba_001,Black,needs_schema_mapping,schema_gap,"Current requested CSV inputs do not include a direct pairwise excludes relationship file; exclusive groups cover group membership, not pairwise legacy excludes.",legacy_runtime_special_case,high,document_runtime_special_case,form-app/app.js runtime behavior; no CSV migration decision in this pass,runtime-special-case classifier,Matched hardcoded runtime pair ZYC/GBA in form-app/app.js. Legacy RPO pair ZYC/GBA.,"Exact app-runtime pair; report-only classification, not migration coverage."
legacy_rel_0224,includes,rules,rule_3lt_r6x_ae4_hu0_38s_includes_opt_r6x_001,3LT_R6X_AE4_HU0_38S,3LT > AE4 Competition Seats > Custom Interior trim and seat combinations > Jet Black interior / Adrenaline Red seats > Napa leather seating surfaces with perforated inserts. > Jet Black interior / Adrenaline Red seats,opt_r6x_001,Custom Interior Trim and Seat Combination,needs_schema_mapping,schema_gap,Legacy source is not a selectable option ID; current auto-add CSV shape does not cleanly represent this source namespace.,interior_or_non_option_namespace,high,add_interior_namespace_mapping,data/stingray/logic/auto_adds.csv,auto-add interior source namespace mapper,"Source/target includes 3LT_R6X_AE4_HU0_38S from interior namespace, not opt_* selectable namespace.",Current CSV mapper does not cleanly express this legacy source namespace.
legacy_rel_0225,includes,rules,rule_3lt_r6x_ae4_huu_includes_opt_r6x_001,3LT_R6X_AE4_HUU,3LT > AE4 Competition Seats > Custom Interior trim and seat combinations > Adrenaline Red interior / Jet Black seats > Napa leather seating surfaces with perforated inserts. > Adrenaline Red interior / Jet Black seats,opt_r6x_001,Custom Interior Trim and Seat Combination,needs_schema_mapping,schema_gap,Legacy source is not a selectable option ID; current auto-add CSV shape does not cleanly represent this source namespace.,interior_or_non_option_namespace,high,add_interior_namespace_mapping,data/stingray/logic/auto_adds.csv,auto-add interior source namespace mapper,"Source/target includes 3LT_R6X_AE4_HUU from interior namespace, not opt_* selectable namespace.",Current CSV mapper does not cleanly express this legacy source namespace.
legacy_rel_0226,includes,rules,rule_3lt_r6x_ae4_hxo_n26_38s_includes_opt_r6x_001,3LT_R6X_AE4_HXO_N26_38S,3LT > AE4 Competition Seats > Custom Interior trim and seat combinations > Jet Black interior / Adrenaline Red seats > Sueded microfiber seat inserts and sueded microfiber wrapped steering wheel. > Jet Black interior / Adrenaline Red seats Suede,opt_r6x_001,Custom Interior Trim and Seat Combination,needs_schema_mapping,schema_gap,Legacy source is not a selectable option ID; current auto-add CSV shape does not cleanly represent this source namespace.,interior_or_non_option_namespace,high,add_interior_namespace_mapping,data/stingray/logic/auto_adds.csv,auto-add interior source namespace mapper,"Source/target includes 3LT_R6X_AE4_HXO_N26_38S from interior namespace, not opt_* selectable namespace.",Current CSV mapper does not cleanly express this legacy source namespace.
legacy_rel_0227,includes,rules,rule_3lt_r6x_ae4_hzp_n26_includes_opt_r6x_001,3LT_R6X_AE4_HZP_N26,3LT > AE4 Competition Seats > Custom Interior trim and seat combinations > Adrenaline Red interior / Jet Black seats > Sueded microfiber seat inserts and sueded microfiber wrapped steering wheel. > Adrenaline Red interior / Jet Black seats Suede,opt_r6x_001,Custom Interior Trim and Seat Combination,needs_schema_mapping,schema_gap,Legacy source is not a selectable option ID; current auto-add CSV shape does not cleanly represent this source namespace.,interior_or_non_option_namespace,high,add_interior_namespace_mapping,data/stingray/logic/auto_adds.csv,auto-add interior source namespace mapper,"Source/target includes 3LT_R6X_AE4_HZP_N26 from interior namespace, not opt_* selectable namespace.",Current CSV mapper does not cleanly express this legacy source namespace.
legacy_rel_0228,includes,rules,rule_3lt_r6x_ah2_hmo_n26_includes_opt_r6x_001,3LT_R6X_AH2_HMO_N26,3LT > AH2 GT2 Bucket Seats > Custom Interior trim and seat combinations > Jet Black interior / Sky Cool Gray seats > Sueded microfiber seat inserts and sueded microfiber wrapped steering wheel. > Jet Black interior / Sky Cool Gray seats Suede,opt_r6x_001,Custom Interior Trim and Seat Combination,needs_schema_mapping,schema_gap,Legacy source is not a selectable option ID; current auto-add CSV shape does not cleanly represent this source namespace.,interior_or_non_option_namespace,high,add_interior_namespace_mapping,data/stingray/logic/auto_adds.csv,auto-add interior source namespace mapper,"Source/target includes 3LT_R6X_AH2_HMO_N26 from interior namespace, not opt_* selectable namespace.",Current CSV mapper does not cleanly express this legacy source namespace.
legacy_rel_0229,includes,rules,rule_3lt_r6x_ah2_hmo_n26_tu7_includes_opt_r6x_001,3LT_R6X_AH2_HMO_N26_TU7,3LT > AH2 GT2 Bucket Seats > Custom Interior trim and seat combinations > Jet Black interior / Sky Cool Gray seats > Sueded microfiber seat inserts and sueded microfiber wrapped steering wheel. > Jet Black interior / Sky Cool Gray seats Suede Two Tone,opt_r6x_001,Custom Interior Trim and Seat Combination,needs_schema_mapping,schema_gap,Legacy source is not a selectable option ID; current auto-add CSV shape does not cleanly represent this source namespace.,interior_or_non_option_namespace,high,add_interior_namespace_mapping,data/stingray/logic/auto_adds.csv,auto-add interior source namespace mapper,"Source/target includes 3LT_R6X_AH2_HMO_N26_TU7 from interior namespace, not opt_* selectable namespace.",Current CSV mapper does not cleanly express this legacy source namespace.
legacy_rel_0230,includes,rules,rule_3lt_r6x_ah2_hu0_38s_includes_opt_r6x_001,3LT_R6X_AH2_HU0_38S,3LT > AH2 GT2 Bucket Seats > Custom Interior trim and seat combinations > Jet Black interior / Adrenaline Red seats > Napa leather seating surfaces with perforated inserts. > Jet Black interior / Adrenaline Red seats,opt_r6x_001,Custom Interior Trim and Seat Combination,needs_schema_mapping,schema_gap,Legacy source is not a selectable option ID; current auto-add CSV shape does not cleanly represent this source namespace.,interior_or_non_option_namespace,high,add_interior_namespace_mapping,data/stingray/logic/auto_adds.csv,auto-add interior source namespace mapper,"Source/target includes 3LT_R6X_AH2_HU0_38S from interior namespace, not opt_* selectable namespace.",Current CSV mapper does not cleanly express this legacy source namespace.
legacy_rel_0231,includes,rules,rule_3lt_r6x_ah2_hu0_38s_tu7_includes_opt_r6x_001,3LT_R6X_AH2_HU0_38S_TU7,3LT > AH2 GT2 Bucket Seats > Custom Interior trim and seat combinations > Jet Black interior / Adrenaline Red seats > Napa leather seating surfaces with perforated inserts. > Jet Black interior / Adrenaline Red seats Two Tone,opt_r6x_001,Custom Interior Trim and Seat Combination,needs_schema_mapping,schema_gap,Legacy source is not a selectable option ID; current auto-add CSV shape does not cleanly represent this source namespace.,interior_or_non_option_namespace,high,add_interior_namespace_mapping,data/stingray/logic/auto_adds.csv,auto-add interior source namespace mapper,"Source/target includes 3LT_R6X_AH2_HU0_38S_TU7 from interior namespace, not opt_* selectable namespace.",Current CSV mapper does not cleanly express this legacy source namespace.
