proposal_selectable_id,model_key,section_family,orderable_rpo,proposal_label,description,display_label,review_status,proposal_filter_status,availability_row_count,variant_count,available_count,standard_count,not_available_count,source_ref_count,source_sheets,source_rows_sample,notes
prop_zr1_interior_d30,zr1,interior,D30,"Color Combination Override, provides the opportunity to individualize vehicle appearance by overriding recommended restrictions to exterior, interior and seat  belt color combinations","Color Combination Override, provides the opportunity to individualize vehicle appearance by overriding recommended restrictions to exterior, interior and seat  belt color combinations","Color Combination Override, provides the opportunity to individualize vehicle appearance by overriding recommended restrictions to exterior, interior and seat  belt color combinations",proposal_only,confident_subset,4,4,4,0,0,4,Interior 4,13,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1_interior_fa5,zr1,interior,FA5,"Trim, interior, carbon fiber cluster-surround and console/door switch plates","Trim, interior, carbon fiber cluster-surround and console/door switch plates","Trim, interior, carbon fiber cluster-surround and console/door switch plates",proposal_only,confident_subset,4,4,4,0,0,4,Interior 4,90,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1_interior_fa6,zr1,interior,FA6,"Trim, interior, level 2, carbon fiber instrument panel trim, cluster-surround and console/door inserts","Trim, interior, level 2, carbon fiber instrument panel trim, cluster-surround and console/door inserts","Trim, interior, level 2, carbon fiber instrument panel trim, cluster-surround and console/door inserts",proposal_only,confident_subset,4,4,2,0,2,4,Interior 4,91,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1_interior_n26,zr1,interior,N26,"Steering wheel, sueded microfiber-wrapped","Steering wheel, sueded microfiber-wrapped","Steering wheel, sueded microfiber-wrapped",proposal_only,confident_subset,4,4,2,0,2,4,Interior 4,80,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1_interior_n2z,zr1,interior,N2Z,"Steering wheel, carbon fiber and sueded microfiber-wrapped","Steering wheel, carbon fiber and sueded microfiber-wrapped","Steering wheel, carbon fiber and sueded microfiber-wrapped",proposal_only,confident_subset,4,4,2,0,2,4,Interior 4,81,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1_interior_pdy,zr1,interior,PDY,"LPO, Roadside Safety Package, includes (RYT) First Aid Kit, LPO and (S08) Highway Safety Kit, LPO, Genuine Corvette Accessory","LPO, Roadside Safety Package, includes (RYT) First Aid Kit, LPO and (S08) Highway Safety Kit, LPO, Genuine Corvette Accessory","LPO, Roadside Safety Package, includes (RYT) First Aid Kit, LPO and (S08) Highway Safety Kit, LPO, Genuine Corvette Accessory",proposal_only,confident_subset,4,4,4,0,0,4,Interior 4,28,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1_interior_pef,zr1,interior,PEF,"LPO, Contoured Liner Protection Package, includes (CAV) contoured trunk cargo area liner with Jake logo and (RIA) all-weather floor liners with Jake logo, Genuine Corvette Accessory","LPO, Contoured Liner Protection Package, includes (CAV) contoured trunk cargo area liner with Jake logo and (RIA) all-weather floor liners with Jake logo, Genuine Corvette Accessory","LPO, Contoured Liner Protection Package, includes (CAV) contoured trunk cargo area liner with Jake logo and (RIA) all-weather floor liners with Jake logo, Genuine Corvette Accessory",proposal_only,confident_subset,4,4,4,0,0,4,Interior 4,27,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1_interior_prb,zr1,interior,PRB,"3 Years OnStar One (Standalone) Elevate your everyday drives with OnStar One. Have peace of mind with 24/7 access to Emergency Advisors and Stolen Vehicle Assistance. Plus, stay connected and entertained with an in-vehicle Wi-Fi hotspot and on eligible vehicles get access to expanded in-vehicle apps, including internet browser, games and video streaming.","3 Years OnStar One (Standalone) Elevate your everyday drives with OnStar One. Have peace of mind with 24/7 access to Emergency Advisors and Stolen Vehicle Assistance. Plus, stay connected and entertained with an in-vehicle Wi-Fi hotspot and on eligible vehicles get access to expanded in-vehicle apps, including internet browser, games and video streaming.","3 Years OnStar One (Standalone) Elevate your everyday drives with OnStar One. Have peace of mind with 24/7 access to Emergency Advisors and Stolen Vehicle Assistance. Plus, stay connected and entertained with an in-vehicle Wi-Fi hotspot and on eligible vehicles get access to expanded in-vehicle apps, including internet browser, games and video streaming.",proposal_only,confident_subset,4,4,4,0,0,4,Interior 4,52,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1_interior_r6p,zr1,interior,R6P,3 Years SiriusXM,3 Years SiriusXM,3 Years SiriusXM,proposal_only,confident_subset,4,4,4,0,0,4,Interior 4,11,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1_interior_r6x,zr1,interior,R6X,Custom Interior Trim and Seat Combination,Custom Interior Trim and Seat Combination,Custom Interior Trim and Seat Combination,proposal_only,confident_subset,4,4,2,0,2,4,Interior 4,14,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1_interior_r9v,zr1,interior,R9V,"Mobile Service Plus. MobileService+ is a suite of service conveniences for 3 years - Mobile Service, Pick-up & Delivery, and Loaner with Drop off. MobileService+ van will come to your home to perform select services or pick up your vehicle and return it once the service is completed at the dealership. Cost of part and labor are not included","Mobile Service Plus. MobileService+ is a suite of service conveniences for 3 years - Mobile Service, Pick-up & Delivery, and Loaner with Drop off. MobileService+ van will come to your home to perform select services or pick up your vehicle and return it once the service is completed at the dealership. Cost of part and labor are not included","Mobile Service Plus. MobileService+ is a suite of service conveniences for 3 years - Mobile Service, Pick-up & Delivery, and Loaner with Drop off. MobileService+ van will come to your home to perform select services or pick up your vehicle and return it once the service is completed at the dealership. Cost of part and labor are not included",proposal_only,confident_subset,4,4,4,0,0,4,Interior 4,45,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1_interior_r9w,zr1,interior,R9W,"Deleted Mobile Service Plus. Delete MobileService+ service conveniences - Mobile Service, Pick-up & Delivery, and Loaner with Drop Off. By selecting R9W, you acknowledge that you are forgoing the margin and the ability to receive MobileService+ allowances","Deleted Mobile Service Plus. Delete MobileService+ service conveniences - Mobile Service, Pick-up & Delivery, and Loaner with Drop Off. By selecting R9W, you acknowledge that you are forgoing the margin and the ability to receive MobileService+ allowances","Deleted Mobile Service Plus. Delete MobileService+ service conveniences - Mobile Service, Pick-up & Delivery, and Loaner with Drop Off. By selecting R9W, you acknowledge that you are forgoing the margin and the ability to receive MobileService+ allowances",proposal_only,confident_subset,4,4,4,0,0,4,Interior 4,46,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1_interior_r9y,zr1,interior,R9Y,"Mobile Service Plus. MobileService+ is a suite of service conveniences for 1 year - Mobile Service, Pick-up & Delivery, and Loaner with Drop off. MobileService+ van will come to your home to perform select services or pick up your vehicle and return it once the service is completed at the dealership. Cost of part and labor are not included","Mobile Service Plus. MobileService+ is a suite of service conveniences for 1 year - Mobile Service, Pick-up & Delivery, and Loaner with Drop off. MobileService+ van will come to your home to perform select services or pick up your vehicle and return it once the service is completed at the dealership. Cost of part and labor are not included","Mobile Service Plus. MobileService+ is a suite of service conveniences for 1 year - Mobile Service, Pick-up & Delivery, and Loaner with Drop off. MobileService+ van will come to your home to perform select services or pick up your vehicle and return it once the service is completed at the dealership. Cost of part and labor are not included",proposal_only,confident_subset,4,4,4,0,0,4,Interior 4,44,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1_interior_ria,zr1,interior,RIA,"LPO, All-weather floor liners with Jake logo, Genuine Corvette Accessory","LPO, All-weather floor liners with Jake logo, Genuine Corvette Accessory","LPO, All-weather floor liners with Jake logo, Genuine Corvette Accessory",proposal_only,confident_subset,4,4,4,0,0,4,Interior 4,32,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1_interior_rwu,zr1,interior,RWU,"LPO, Cargo area organizer, collapsible, Genuine Corvette Accessory","LPO, Cargo area organizer, collapsible, Genuine Corvette Accessory","LPO, Cargo area organizer, collapsible, Genuine Corvette Accessory",proposal_only,confident_subset,4,4,4,0,0,4,Interior 4,30,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1_interior_ryt,zr1,interior,RYT,"LPO, First Aid Kit, Genuine Corvette Accessory","LPO, First Aid Kit, Genuine Corvette Accessory","LPO, First Aid Kit, Genuine Corvette Accessory",proposal_only,confident_subset,4,4,4,0,0,4,Interior 4,33,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1_interior_s08,zr1,interior,S08,"LPO, Highway Safety Kit, Genuine Corvette Accessory","LPO, Highway Safety Kit, Genuine Corvette Accessory","LPO, Highway Safety Kit, Genuine Corvette Accessory",proposal_only,confident_subset,4,4,4,0,0,4,Interior 4,38,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1_interior_s2l,zr1,interior,S2L,"LPO, Set of premium leather weekend/travel bags, Genuine Corvette Accessory","LPO, Set of premium leather weekend/travel bags, Genuine Corvette Accessory","LPO, Set of premium leather weekend/travel bags, Genuine Corvette Accessory",proposal_only,confident_subset,4,4,4,0,0,4,Interior 4,39,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1_interior_sc7,zr1,interior,SC7,"LPO, Roof panel storage pouch, Genuine Corvette Accessory","LPO, Roof panel storage pouch, Genuine Corvette Accessory","LPO, Roof panel storage pouch, Genuine Corvette Accessory",proposal_only,confident_subset,4,4,2,0,2,4,Interior 4,40,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1_interior_sxb,zr1,interior,SXB,"LPO, Suede trunk compartment liner, Black, Genuine Corvette Accessory","LPO, Suede trunk compartment liner, Black, Genuine Corvette Accessory","LPO, Suede trunk compartment liner, Black, Genuine Corvette Accessory",proposal_only,confident_subset,4,4,4,0,0,4,Interior 4,35,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1_interior_sxr,zr1,interior,SXR,"LPO, Suede trunk compartment liner, Adrenaline Red, Genuine Corvette Accessory","LPO, Suede trunk compartment liner, Adrenaline Red, Genuine Corvette Accessory","LPO, Suede trunk compartment liner, Adrenaline Red, Genuine Corvette Accessory",proposal_only,confident_subset,4,4,4,0,0,4,Interior 4,36,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1_interior_sxt,zr1,interior,SXT,"LPO, Suede trunk compartment liner, Natural, Genuine Corvette Accessory","LPO, Suede trunk compartment liner, Natural, Genuine Corvette Accessory","LPO, Suede trunk compartment liner, Natural, Genuine Corvette Accessory",proposal_only,confident_subset,4,4,4,0,0,4,Interior 4,37,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1_interior_tu7,zr1,interior,TU7,"Seats, two-tone","Seats, two-tone","Seats, two-tone",proposal_only,confident_subset,4,4,2,0,2,4,Interior 4,69,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1_interior_v8x,zr1,interior,V8X,"LPO, Visible Carbon Fiber sill plates, with car silhouette logo, replaces factory sill plates, Genuine Corvette Accessory","LPO, Visible Carbon Fiber sill plates, with car silhouette logo, replaces factory sill plates, Genuine Corvette Accessory","LPO, Visible Carbon Fiber sill plates, with car silhouette logo, replaces factory sill plates, Genuine Corvette Accessory",proposal_only,confident_subset,4,4,2,0,2,4,Interior 4,41,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1_interior_vyw,zr1,interior,VYW,"LPO, Floor mats, premium carpeted with car silhouette logo on Stingray, Grand Sport, ZR1 and ZR1X models, Genuine Corvette Accessory","LPO, Floor mats, premium carpeted with car silhouette logo on Stingray, Grand Sport, ZR1 and ZR1X models, Genuine Corvette Accessory","LPO, Floor mats, premium carpeted with car silhouette logo on Stingray, Grand Sport, ZR1 and ZR1X models, Genuine Corvette Accessory",proposal_only,confident_subset,4,4,4,0,0,4,Interior 4,34,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1_interior_w2d,zr1,interior,W2D,"LPO, Cargo net set, Genuine Corvette Accessory","LPO, Cargo net set, Genuine Corvette Accessory","LPO, Cargo net set, Genuine Corvette Accessory",proposal_only,confident_subset,4,4,2,0,2,4,Interior 4,29,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1_mechanical_eri,zr1,mechanical,ERI,Battery Protection Package,Battery Protection Package,Battery Protection Package,proposal_only,confident_subset,4,4,4,0,0,4,Mechanical 4,5,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1_mechanical_fe9,zr1,mechanical,FE9,"Emissions, Federal requirements, 50-state certified","Emissions, Federal requirements, 50-state certified","Emissions, Federal requirements, 50-state certified",proposal_only,confident_subset,4,4,4,0,0,4,Mechanical 4,18,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1_mechanical_j6b,zr1,mechanical,J6B,"Calipers, Blue-painted","Calipers, Blue-painted","Calipers, Blue-painted",proposal_only,confident_subset,4,4,4,0,0,4,Mechanical 4,12,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1_mechanical_j6e,zr1,mechanical,J6E,"Calipers, Velocity Yellow-painted","Calipers, Velocity Yellow-painted","Calipers, Velocity Yellow-painted",proposal_only,confident_subset,4,4,4,0,0,4,Mechanical 4,13,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1_mechanical_j6f,zr1,mechanical,J6F,"Calipers, Bright Red-painted","Calipers, Bright Red-painted","Calipers, Bright Red-painted",proposal_only,confident_subset,4,4,4,0,0,4,Mechanical 4,14,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1_mechanical_j6l,zr1,mechanical,J6L,"Calipers, Orange-painted","Calipers, Orange-painted","Calipers, Orange-painted",proposal_only,confident_subset,4,4,4,0,0,4,Mechanical 4,15,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1_mechanical_j6n,zr1,mechanical,J6N,"Calipers, Edge Red-painted","Calipers, Edge Red-painted","Calipers, Edge Red-painted",proposal_only,confident_subset,4,4,4,0,0,4,Mechanical 4,16,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1_mechanical_j6o,zr1,mechanical,J6O,"Calipers, Bronze-painted","Calipers, Bronze-painted","Calipers, Bronze-painted",proposal_only,confident_subset,4,4,4,0,0,4,Mechanical 4,17,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1_mechanical_nb8,zr1,mechanical,NB8,"Emissions override, California  (allows a dealer in states that require California emissions - California, Colorado, Connecticut, Delaware, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island or Washington - to order Federal emissions for a vehicle that will be registered in a state that has Federal emission requirements). Do not use for vehicles that will be registered in California, Colorado, Connecticut, Delaware, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island or Washington","Emissions override, California  (allows a dealer in states that require California emissions - California, Colorado, Connecticut, Delaware, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island or Washington - to order Federal emissions for a vehicle that will be registered in a state that has Federal emission requirements). Do not use for vehicles that will be registered in California, Colorado, Connecticut, Delaware, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island or Washington","Emissions override, California  (allows a dealer in states that require California emissions - California, Colorado, Connecticut, Delaware, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island or Washington - to order Federal emissions for a vehicle that will be registered in a state that has Federal emission requirements). Do not use for vehicles that will be registered in California, Colorado, Connecticut, Delaware, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island or Washington",proposal_only,confident_subset,4,4,4,0,0,4,Mechanical 4,21,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1_mechanical_nb9,zr1,mechanical,NB9,"Emissions override, state-specific (for dealers ordering vehicles in (YF5) or (NE1) emission states - California, Colorado, Connecticut, Delaware, Maine, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island, Vermont and Washington)","Emissions override, state-specific (for dealers ordering vehicles in (YF5) or (NE1) emission states - California, Colorado, Connecticut, Delaware, Maine, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island, Vermont and Washington)","Emissions override, state-specific (for dealers ordering vehicles in (YF5) or (NE1) emission states - California, Colorado, Connecticut, Delaware, Maine, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island, Vermont and Washington)",proposal_only,confident_subset,4,4,4,0,0,4,Mechanical 4,22,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1_mechanical_nc7,zr1,mechanical,NC7,"Emissions override, Federal (for vehicles ordered by dealers in Federal emission states with (YF5) or (NE1) emissions - Not required for vehicles being shipped to California, Colorado, Connecticut, Delaware, Maine, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island, Vermont or Washington)","Emissions override, Federal (for vehicles ordered by dealers in Federal emission states with (YF5) or (NE1) emissions - Not required for vehicles being shipped to California, Colorado, Connecticut, Delaware, Maine, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island, Vermont or Washington)","Emissions override, Federal (for vehicles ordered by dealers in Federal emission states with (YF5) or (NE1) emissions - Not required for vehicles being shipped to California, Colorado, Connecticut, Delaware, Maine, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island, Vermont or Washington)",proposal_only,confident_subset,4,4,4,0,0,4,Mechanical 4,23,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1_mechanical_ne1,zr1,mechanical,NE1,"Emissions, Colorado, Connecticut, Delaware, Maine, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island, Vermont and Washington state requirements","Emissions, Colorado, Connecticut, Delaware, Maine, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island, Vermont and Washington state requirements","Emissions, Colorado, Connecticut, Delaware, Maine, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island, Vermont and Washington state requirements",proposal_only,confident_subset,4,4,4,0,0,4,Mechanical 4,20,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1_mechanical_nwi,zr1,mechanical,NWI,"NEW!  Exhaust tips, bright, center, quad, exposed","NEW!  Exhaust tips, bright, center, quad, exposed","NEW!  Exhaust tips, bright, center, quad, exposed",proposal_only,confident_subset,4,4,4,0,0,4,Mechanical 4,33,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1_mechanical_pbc,zr1,mechanical,PBC,Customer Engine Build Program,Customer Engine Build Program,Customer Engine Build Program,proposal_only,confident_subset,4,4,4,0,0,4,Mechanical 4,26,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1_mechanical_slk,zr1,mechanical,SLK,"LPO, Rear hatch strut bracket, Edge Red, Genuine Corvette Accessory","LPO, Rear hatch strut bracket, Edge Red, Genuine Corvette Accessory","LPO, Rear hatch strut bracket, Edge Red, Genuine Corvette Accessory",proposal_only,confident_subset,4,4,2,0,2,4,Mechanical 4,38,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1_mechanical_sln,zr1,mechanical,SLN,"LPO, Visible carbon fiber engine cross brace with Jake logo, Genuine Corvette Accessory","LPO, Visible carbon fiber engine cross brace with Jake logo, Genuine Corvette Accessory","LPO, Visible carbon fiber engine cross brace with Jake logo, Genuine Corvette Accessory",proposal_only,confident_subset,4,4,2,0,2,4,Mechanical 4,36,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1_mechanical_yf5,zr1,mechanical,YF5,"Emissions, California state requirements, 50-state certified","Emissions, California state requirements, 50-state certified","Emissions, California state requirements, 50-state certified",proposal_only,confident_subset,4,4,4,0,0,4,Mechanical 4,19,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1_mechanical_ztk,zr1,mechanical,ZTK,"ZTK Track Performance Package, includes (FEJ/FEZ) ZTK suspension with Magnetic Selective Ride Control and (XFS) 275/30ZR20 front and 345/25ZR21 rear Michelin Pilot Sport Cup 2 R ultra performance tires","ZTK Track Performance Package, includes (FEJ/FEZ) ZTK suspension with Magnetic Selective Ride Control and (XFS) 275/30ZR20 front and 345/25ZR21 rear Michelin Pilot Sport Cup 2 R ultra performance tires","ZTK Track Performance Package, includes (FEJ/FEZ) ZTK suspension with Magnetic Selective Ride Control and (XFS) 275/30ZR20 front and 345/25ZR21 rear Michelin Pilot Sport Cup 2 R ultra performance tires",proposal_only,confident_subset,4,4,4,0,0,4,Mechanical 4,50,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1x_exterior_5jr,zr1x,exterior,5JR,"LPO, Outside mirror covers in visible Carbon Fiber, includes (DRG) Carbon Flash Metallic-painted outside mirrors, Genuine Corvette Accessory","LPO, Outside mirror covers in visible Carbon Fiber, includes (DRG) Carbon Flash Metallic-painted outside mirrors, Genuine Corvette Accessory","LPO, Outside mirror covers in visible Carbon Fiber, includes (DRG) Carbon Flash Metallic-painted outside mirrors, Genuine Corvette Accessory",proposal_only,confident_subset,4,4,4,0,0,4,Exterior 4,32,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1x_exterior_5zc,zr1x,exterior,5ZC,"LPO, Jake logo wheel center caps. Genuine Corvette Accessory","LPO, Jake logo wheel center caps. Genuine Corvette Accessory","LPO, Jake logo wheel center caps. Genuine Corvette Accessory",proposal_only,confident_subset,4,4,4,0,0,4,Exterior 4,39,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1x_exterior_dpb,zr1x,exterior,DPB,Carbon Flash with Blue accent Full Length Dual Racing Stripes,Carbon Flash with Blue accent Full Length Dual Racing Stripes,Carbon Flash with Blue accent Full Length Dual Racing Stripes,proposal_only,confident_subset,4,4,4,0,0,4,Exterior 4,55,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1x_exterior_dpc,zr1x,exterior,DPC,Carbon Flash with Yellow accent Full Length Dual Racing Stripes,Carbon Flash with Yellow accent Full Length Dual Racing Stripes,Carbon Flash with Yellow accent Full Length Dual Racing Stripes,proposal_only,confident_subset,4,4,4,0,0,4,Exterior 4,56,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1x_exterior_dpg,zr1x,exterior,DPG,Carbon Flash with Orange accent Full Length Dual Racing Stripes,Carbon Flash with Orange accent Full Length Dual Racing Stripes,Carbon Flash with Orange accent Full Length Dual Racing Stripes,proposal_only,confident_subset,4,4,4,0,0,4,Exterior 4,57,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1x_exterior_dpl,zr1x,exterior,DPL,Carbon Flash with Red accent Full Length Dual Racing Stripes,Carbon Flash with Red accent Full Length Dual Racing Stripes,Carbon Flash with Red accent Full Length Dual Racing Stripes,proposal_only,confident_subset,4,4,4,0,0,4,Exterior 4,58,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1x_exterior_dpt,zr1x,exterior,DPT,Carbon Flash with Silver accent Full Length Dual Racing Stripes,Carbon Flash with Silver accent Full Length Dual Racing Stripes,Carbon Flash with Silver accent Full Length Dual Racing Stripes,proposal_only,confident_subset,4,4,4,0,0,4,Exterior 4,59,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1x_exterior_dsy,zr1x,exterior,DSY,Edge Orange Full Length Dual Racing Stripes,Edge Orange Full Length Dual Racing Stripes,Edge Orange Full Length Dual Racing Stripes,proposal_only,confident_subset,4,4,4,0,0,4,Exterior 4,63,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1x_exterior_dsz,zr1x,exterior,DSZ,Edge Red Full Length Dual Racing Stripes,Edge Red Full Length Dual Racing Stripes,Edge Red Full Length Dual Racing Stripes,proposal_only,confident_subset,4,4,4,0,0,4,Exterior 4,64,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1x_exterior_dt0,zr1x,exterior,DT0,Competition Yellow Full Length Dual Racing Stripes,Competition Yellow Full Length Dual Racing Stripes,Competition Yellow Full Length Dual Racing Stripes,proposal_only,confident_subset,4,4,4,0,0,4,Exterior 4,66,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1x_exterior_dtb,zr1x,exterior,DTB,Electric Blue Full Length Dual Racing Stripes,Electric Blue Full Length Dual Racing Stripes,Electric Blue Full Length Dual Racing Stripes,proposal_only,confident_subset,4,4,4,0,0,4,Exterior 4,61,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1x_exterior_dth,zr1x,exterior,DTH,Carbon Flash Metallic Full Length Dual Racing Stripes,Carbon Flash Metallic Full Length Dual Racing Stripes,Carbon Flash Metallic Full Length Dual Racing Stripes,proposal_only,confident_subset,4,4,4,0,0,4,Exterior 4,62,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1x_exterior_dub,zr1x,exterior,DUB,Sterling Silver Full Length Dual Racing Stripes,Sterling Silver Full Length Dual Racing Stripes,Sterling Silver Full Length Dual Racing Stripes,proposal_only,confident_subset,4,4,4,0,0,4,Exterior 4,65,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1x_exterior_due,zr1x,exterior,DUE,NEW!  Asymmetrical Santorini Blue/Carbon Flash Full Length Dual Racing Stripes,NEW!  Asymmetrical Santorini Blue/Carbon Flash Full Length Dual Racing Stripes,NEW!  Asymmetrical Santorini Blue/Carbon Flash Full Length Dual Racing Stripes,proposal_only,confident_subset,4,4,4,0,0,4,Exterior 4,53,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1x_exterior_duk,zr1x,exterior,DUK,Asymmetrical Edge Red/Carbon Flash Full Length Dual Racing Stripes,Asymmetrical Edge Red/Carbon Flash Full Length Dual Racing Stripes,Asymmetrical Edge Red/Carbon Flash Full Length Dual Racing Stripes,proposal_only,confident_subset,4,4,4,0,0,4,Exterior 4,54,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1x_exterior_duw,zr1x,exterior,DUW,Edge Blue Full Length Dual Racing Stripes,Edge Blue Full Length Dual Racing Stripes,Edge Blue Full Length Dual Racing Stripes,proposal_only,confident_subset,4,4,4,0,0,4,Exterior 4,60,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1x_exterior_e60,zr1x,exterior,E60,"Front lift adjustable height with memory, includes (TR7) automatic headlamp leveling system","Front lift adjustable height with memory, includes (TR7) automatic headlamp leveling system","Front lift adjustable height with memory, includes (TR7) automatic headlamp leveling system",proposal_only,confident_subset,4,4,2,0,2,4,Exterior 4,15,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1x_exterior_etv,zr1x,exterior,ETV,"Exterior trim, carbon fiber split window trim, painted body-color","Exterior trim, carbon fiber split window trim, painted body-color","Exterior trim, carbon fiber split window trim, painted body-color",proposal_only,confident_subset,4,4,2,0,2,4,Exterior 4,14,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_zr1x_exterior_eyk,zr1x,exterior,EYK,Chrome Exterior Badge Package,Chrome Exterior Badge Package,Chrome Exterior Badge Package,proposal_only,confident_subset,4,4,4,0,0,4,Exterior 4,8,Generated review evidence only; proposal_selectable_id is not final canonical truth.
