source_sheet,source_row,guide_family,model_key,model_key_confidence,equipment_group_rpo,orderable_rpo,ref_rpo,description,row_kind,matched_primary_row_key,match_status,source_detail_raw
Equipment Groups 3,152,corvette,z06,high,DSY,DSY,,"Edge Orange Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat.",derived_cross_check,,unmatched_primary_review,"Edge Orange Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat."
Equipment Groups 3,153,corvette,z06,high,DSZ,DSZ,,"Edge Red Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat.",derived_cross_check,,unmatched_primary_review,"Edge Red Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat."
Equipment Groups 3,154,corvette,z06,high,DUB,DUB,,Sterling Silver Full Length Dual Racing Stripes,derived_cross_check,,unmatched_primary_review,Sterling Silver Full Length Dual Racing Stripes
Equipment Groups 3,155,corvette,z06,high,ZZ3,ZZ3,,"Convertible Engine Appearance Package, includes window under tonneau cover, engine intake and (SL9) engine specification plaque, LPO",derived_cross_check,,unmatched_primary_review,"Convertible Engine Appearance Package, includes window under tonneau cover, engine intake and (SL9) engine specification plaque, LPO"
Equipment Groups 3,156,corvette,z06,high,DT0,DT0,,"Competition Yellow Full Length Dual Racing Stripes
1. Not available with exterior color (GBK) Competition Yellow Tintcoat Metallic.",derived_cross_check,,unmatched_primary_review,"Competition Yellow Full Length Dual Racing Stripes
1. Not available with exterior color (GBK) Competition Yellow Tintcoat Metallic."
Equipment Groups 3,157,corvette,z06,high,DZX,DZX,,"Carbon Flash/Edge Red Stinger Stripe
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat.",derived_cross_check,,unmatched_primary_review,"Carbon Flash/Edge Red Stinger Stripe
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat."
Equipment Groups 3,158,corvette,z06,high,DZV,DZV,,Carbon Flash/Midnight Silver Stinger Stripe,derived_cross_check,,unmatched_primary_review,Carbon Flash/Midnight Silver Stinger Stripe
Equipment Groups 3,159,corvette,z06,high,DZU,DZU,,"Carbon Flash/Competition Yellow Stinger Stripe
1. Not available with exterior color (GBK) Competition Yellow Tintcoat Metallic.",derived_cross_check,,unmatched_primary_review,"Carbon Flash/Competition Yellow Stinger Stripe
1. Not available with exterior color (GBK) Competition Yellow Tintcoat Metallic."
Equipment Groups 3,160,corvette,z06,high,BCW,BCW,,"Engine intake, Red
1. Includes (D3V) engine lighting.
2. Requires (ZZ3) Convertible Engine Appearance Package.",derived_cross_check,,unmatched_primary_review,"Engine intake, Red
1. Includes (D3V) engine lighting.
2. Requires (ZZ3) Convertible Engine Appearance Package."
Equipment Groups 3,161,corvette,z06,high,D3V,D3V,,"Engine lighting
1. Included with (B6P) Coupe Engine Appearance Package or (BCW) Red engine intake.",derived_cross_check,,unmatched_primary_review,"Engine lighting
1. Included with (B6P) Coupe Engine Appearance Package or (BCW) Red engine intake."
Equipment Groups 3,162,corvette,z06,high,,,WUB,"NEW!  Exhaust, quad center exit",derived_cross_check,,unmatched_primary_review,"NEW!  Exhaust, quad center exit"
Equipment Groups 3,163,corvette,z06,high,NWI,NWI,,"NEW!  Exhaust tips, bright, center, quad, exposed",derived_cross_check,,unmatched_primary_review,"NEW!  Exhaust tips, bright, center, quad, exposed"
Equipment Groups 3,164,corvette,z06,high,RXI,RXI,,"LPO, LT6 engine cover in visible carbon fiber, Genuine Corvette Accessory",derived_cross_check,,unmatched_primary_review,"LPO, LT6 engine cover in visible carbon fiber, Genuine Corvette Accessory"
Equipment Groups 3,165,corvette,z06,high,SLN,SLN,,"LPO, Visible carbon fiber engine cross brace with Jake logo, Genuine Corvette Accessory
1. Not available with (RXI) LT6 engine cover in visible carbon fiber, LPO.",derived_cross_check,,unmatched_primary_review,"LPO, Visible carbon fiber engine cross brace with Jake logo, Genuine Corvette Accessory
1. Not available with (RXI) LT6 engine cover in visible carbon fiber, LPO."
Equipment Groups 3,166,corvette,z06,high,VUP,VUP,,"LPO, Engine Bay closeout graphics, Genuine Corvette Accessory",derived_cross_check,,unmatched_primary_review,"LPO, Engine Bay closeout graphics, Genuine Corvette Accessory"
Equipment Groups 3,167,corvette,z06,high,SL9,SL9,,"LPO, Engine specification plaque, Genuine Corvette Accessory
1. Included with (B6P/ZZ3) Engine Appearance Package.",derived_cross_check,,unmatched_primary_review,"LPO, Engine specification plaque, Genuine Corvette Accessory
1. Included with (B6P/ZZ3) Engine Appearance Package."
Equipment Groups 3,168,corvette,z06,high,SLK,SLK,,"LPO, Rear hatch strut bracket, Edge Red, Genuine Corvette Accessory",derived_cross_check,,unmatched_primary_review,"LPO, Rear hatch strut bracket, Edge Red, Genuine Corvette Accessory"
Equipment Groups 3,169,corvette,z06,high,SOA,SOA,,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear Spider design, Black forged aluminum",derived_cross_check,,unmatched_primary_review,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear Spider design, Black forged aluminum"
Equipment Groups 3,170,corvette,z06,high,SRK,SRK,,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear 10-spoke, Pearl Nickel forged aluminum",derived_cross_check,,unmatched_primary_review,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear 10-spoke, Pearl Nickel forged aluminum"
Equipment Groups 3,171,corvette,z06,high,SRN,SRN,,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear 10-spoke, Gloss Black forged aluminum",derived_cross_check,,unmatched_primary_review,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear 10-spoke, Gloss Black forged aluminum"
Equipment Groups 3,172,corvette,z06,high,STX,STX,,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear 10-spoke, Bright Polished forged aluminum with Carbon Flash-painted pockets",derived_cross_check,,unmatched_primary_review,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear 10-spoke, Bright Polished forged aluminum with Carbon Flash-painted pockets"
Equipment Groups 3,173,corvette,z06,high,ROY,ROY,,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear Carbon Flash-painted carbon fiber
1. Requires (J57) carbon ceramic brakes.",derived_cross_check,,unmatched_primary_review,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear Carbon Flash-painted carbon fiber
1. Requires (J57) carbon ceramic brakes."
Equipment Groups 3,174,corvette,z06,high,ROZ,ROZ,,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear visible carbon fiber
1. Requires (J57) carbon ceramic brakes.",derived_cross_check,,unmatched_primary_review,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear visible carbon fiber
1. Requires (J57) carbon ceramic brakes."
Equipment Groups 3,175,corvette,z06,high,STZ,STZ,,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear visible carbon fiber with Red stripe
1. Requires (J57) carbon ceramic brakes.",derived_cross_check,,unmatched_primary_review,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear visible carbon fiber with Red stripe
1. Requires (J57) carbon ceramic brakes."
Equipment Groups 3,176,corvette,z06,high,Z07,Z07,,"Z07 Performance Package, includes (J57) 4-wheel antilock, 4-wheel disc, carbon ceramic brakes with (J6D) Dark Gray Metallic-painted calipers, (FE7) Z07 suspension with Magnetic Selective Ride Control and (XFS) 275/30ZR20 front and 345/25ZR21 rear Michelin Pilot Sport Cup 2 R ultra performance tires; (J6D) Dark Gray Metallic-painted calipers can be upgraded at additional cost to one of the following painted caliper colors: (J6B) Blue, (J6F) Bright Red, (J6N) Edge Red, (J6L) Orange, or (J6E) Velocity Yellow
1. Requires (CFZ) Carbon Flash-painted carbon fiber ground effects and (T0F) Carbon Flash-painted Carbon Fiber Aero Package or (CFV) visible carbon fiber ground effects and (T0G) Visible Carbon Fiber Aero Package. Included with (PDD/PDF) Z07 Aero and Wheel Package.",derived_cross_check,,unmatched_primary_review,"Z07 Performance Package, includes (J57) 4-wheel antilock, 4-wheel disc, carbon ceramic brakes with (J6D) Dark Gray Metallic-painted calipers, (FE7) Z07 suspension with Magnetic Selective Ride Control and (XFS) 275/30ZR20 front and 345/25ZR21 rear Michelin Pilot Sport Cup 2 R ultra performance tires; (J6D) Dark Gray Metallic-painted calipers can be upgraded at additional cost to one of the following painted caliper colors: (J6B) Blue, (J6F) Bright Red, (J6N) Edge Red, (J6L) Orange, or (J6E) Velocity Yellow
1. Requires (CFZ) Carbon Flash-painted carbon fiber ground effects and (T0F) Carbon Flash-painted Carbon Fiber Aero Package or (CFV) visible carbon fiber ground effects and (T0G) Visible Carbon Fiber Aero Package. Included with (PDD/PDF) Z07 Aero and Wheel Package."
Equipment Groups 3,177,corvette,z06,high,Regulatory Options,Regulatory Options,,,derived_cross_check,,unmatched_primary_review,
Equipment Groups 4,5,corvette,,needs_review,,,UQH,"Audio system feature, Bose Performance Series Sound System with 14 speakers",derived_cross_check,,unmatched_primary_review,"Audio system feature, Bose Performance Series Sound System with 14 speakers"
Equipment Groups 4,6,corvette,,needs_review,,,AP9,"Cargo nets, 2",derived_cross_check,,unmatched_primary_review,"Cargo nets, 2"
Equipment Groups 4,7,corvette,,needs_review,,,UV6,"Head-Up Display, color display with 3 modes: tour, sport, track; can display speed, gear, tachometer, paddle shift lights, turn signals, bright headlamps, turn-by-turn navigation, g-meter, speed limit",derived_cross_check,,unmatched_primary_review,"Head-Up Display, color display with 3 modes: tour, sport, track; can display speed, gear, tachometer, paddle shift lights, turn signals, bright headlamps, turn-by-turn navigation, g-meter, speed limit"
Equipment Groups 4,8,corvette,,needs_review,,,AQA,"Memory Driver and Passenger Convenience Package, includes steering wheel and outside mirrors plus seat memory for both driver and passenger; key fob or door button activated",derived_cross_check,,unmatched_primary_review,"Memory Driver and Passenger Convenience Package, includes steering wheel and outside mirrors plus seat memory for both driver and passenger; key fob or door button activated"
Equipment Groups 4,9,corvette,,needs_review,,,UQT,Performance data and video recorder,derived_cross_check,,unmatched_primary_review,Performance data and video recorder
Equipment Groups 4,10,corvette,,needs_review,,,UVA,"HD Front and Rear Vision Cameras, front camera is curb view",derived_cross_check,,unmatched_primary_review,"HD Front and Rear Vision Cameras, front camera is curb view"
Equipment Groups 4,11,corvette,,needs_review,,,AH2,"Seats, GT2 bucket",derived_cross_check,,unmatched_primary_review,"Seats, GT2 bucket"
Equipment Groups 4,12,corvette,,needs_review,,,KQV,"Seats, heated and vented driver and passenger",derived_cross_check,,unmatched_primary_review,"Seats, heated and vented driver and passenger"
Equipment Groups 4,13,corvette,,needs_review,,,AL9,"Seat adjuster, power driver lumbar control",derived_cross_check,,unmatched_primary_review,"Seat adjuster, power driver lumbar control"
Equipment Groups 4,14,corvette,,needs_review,,,AT9,"Seat adjuster, power passenger lumbar control",derived_cross_check,,unmatched_primary_review,"Seat adjuster, power passenger lumbar control"
Equipment Groups 4,15,corvette,,needs_review,,,AHE,"Seat adjuster, driver power bolster",derived_cross_check,,unmatched_primary_review,"Seat adjuster, driver power bolster"
Equipment Groups 4,16,corvette,,needs_review,,,AHH,"Seat adjuster, passenger power bolster",derived_cross_check,,unmatched_primary_review,"Seat adjuster, passenger power bolster"
Equipment Groups 4,17,corvette,,needs_review,,,KI3,"Steering wheel, heated",derived_cross_check,,unmatched_primary_review,"Steering wheel, heated"
Equipment Groups 4,18,corvette,,needs_review,,,,"Custom Leather Wrapped Interior Package, features leather-wrapped upper instrument panel, door trim panels and console
1. When (HUB/HUC) Ultimate Suede Jet Black is ordered, the instrument panel, door trim panels and console will be suede.",derived_cross_check,,unmatched_primary_review,"Custom Leather Wrapped Interior Package, features leather-wrapped upper instrument panel, door trim panels and console
1. When (HUB/HUC) Ultimate Suede Jet Black is ordered, the instrument panel, door trim panels and console will be suede."
Equipment Groups 4,19,corvette,,needs_review,,,IWE,"Sueded Microfiber-Wrapped Upper Interior Trim Package, includes headliner, visors, trim above windshield and rear window, and A-pillar trim",derived_cross_check,,unmatched_primary_review,"Sueded Microfiber-Wrapped Upper Interior Trim Package, includes headliner, visors, trim above windshield and rear window, and A-pillar trim"
Equipment Groups 4,20,corvette,,needs_review,,,UTJ,"Theft-deterrent system, electrical, unauthorized entry, activates the horn",derived_cross_check,,unmatched_primary_review,"Theft-deterrent system, electrical, unauthorized entry, activates the horn"
Equipment Groups 4,21,corvette,,needs_review,,,UTU,"Theft deterrent sensor, vehicle inclination",derived_cross_check,,unmatched_primary_review,"Theft deterrent sensor, vehicle inclination"
Equipment Groups 4,22,corvette,,needs_review,,,UTV,"Theft deterrent sensor, vehicle interior movement",derived_cross_check,,unmatched_primary_review,"Theft deterrent sensor, vehicle interior movement"
Equipment Groups 4,23,corvette,,needs_review,,,UG1,"Universal Home Remote, includes garage door opener, 3-channel programmable, located on driver visor",derived_cross_check,,unmatched_primary_review,"Universal Home Remote, includes garage door opener, 3-channel programmable, located on driver visor"
Equipment Groups 4,24,corvette,,needs_review,,,K7B,"Wireless Phone Charging, 2 wireless charging pads for phone or portable devices, located on center console and between seatbacks",derived_cross_check,,unmatched_primary_review,"Wireless Phone Charging, 2 wireless charging pads for phone or portable devices, located on center console and between seatbacks"
Equipment Groups 4,25,corvette,,needs_review,,,DYX,"Mirrors, outside heated, power-adjustable, power-folding, driver-side auto-dimming with turn signal indicators",derived_cross_check,,unmatched_primary_review,"Mirrors, outside heated, power-adjustable, power-folding, driver-side auto-dimming with turn signal indicators"
Equipment Groups 4,26,corvette,,needs_review,,,UFG,Rear Cross Traffic Alert,derived_cross_check,,unmatched_primary_review,Rear Cross Traffic Alert
Equipment Groups 4,27,corvette,,needs_review,,,UFT,Side Blind Zone Alert,derived_cross_check,,unmatched_primary_review,Side Blind Zone Alert
Equipment Groups 4,28,corvette,,needs_review,Additional Options,Additional Options,,,derived_cross_check,,unmatched_primary_review,
Equipment Groups 4,29,corvette,,needs_review,R6P,R6P,,"3 Years SiriusXM
1. Requires SiriusXM. Not available with a FGO order type. SiriusXM Extended Service subscription will stop at the end of the applicable subscription period unless you decide to continue service. Plan is non-transferable and non-refundable. Service subject to the SiriusXM Customer Agreement and Privacy Policy, visit siriusxm.com/terms to see complete terms and how to cancel which includes online methods or calling 1-866-635-2349. Some services, content and features are subject to device capabilities, an active data connection enabled in the vehicle and location availability. All fees, content and features are subject to change. Content varies by subscription plan. SiriusXM and related logos are trademarks of Sirius XM Radio Inc. and its respective subsidiaries.",derived_cross_check,,unmatched_primary_review,"3 Years SiriusXM
1. Requires SiriusXM. Not available with a FGO order type. SiriusXM Extended Service subscription will stop at the end of the applicable subscription period unless you decide to continue service. Plan is non-transferable and non-refundable. Service subject to the SiriusXM Customer Agreement and Privacy Policy, visit siriusxm.com/terms to see complete terms and how to cancel which includes online methods or calling 1-866-635-2349. Some services, content and features are subject to device capabilities, an active data connection enabled in the vehicle and location availability. All fees, content and features are subject to change. Content varies by subscription plan. SiriusXM and related logos are trademarks of Sirius XM Radio Inc. and its respective subsidiaries."
Equipment Groups 4,30,corvette,,needs_review,D30,D30,,"Color Combination Override, provides the opportunity to individualize vehicle appearance by overriding recommended restrictions to exterior, interior and seat  belt color combinations 
1. To be used exclusively to override exterior, interior and seat belt color combinations. SOLD orders only. Color Combination Override is available at an additional charge.",derived_cross_check,,unmatched_primary_review,"Color Combination Override, provides the opportunity to individualize vehicle appearance by overriding recommended restrictions to exterior, interior and seat  belt color combinations 
1. To be used exclusively to override exterior, interior and seat belt color combinations. SOLD orders only. Color Combination Override is available at an additional charge."
Equipment Groups 4,31,corvette,,needs_review,R6X,R6X,,"Custom Interior Trim and Seat Combination
1. SOLD orders only. Requires (HMO/HVV) Jet Black/Sky Cool Gray, (HZB/HVT) Sky Cool Gray/Jet Black, (HU0/HXO) Jet Black/Adrenaline Red, (HUU/HZP) Adrenaline Red/Jet Black interiors. See Custom Interior Trim and Seat Combinations color and trim chart.",derived_cross_check,,unmatched_primary_review,"Custom Interior Trim and Seat Combination
1. SOLD orders only. Requires (HMO/HVV) Jet Black/Sky Cool Gray, (HZB/HVT) Sky Cool Gray/Jet Black, (HU0/HXO) Jet Black/Adrenaline Red, (HUU/HZP) Adrenaline Red/Jet Black interiors. See Custom Interior Trim and Seat Combinations color and trim chart."
Equipment Groups 4,32,corvette,,needs_review,,,DY0,"Display hood, Carbon Fiber, located above the Driver Information Center display",derived_cross_check,,unmatched_primary_review,"Display hood, Carbon Fiber, located above the Driver Information Center display"
Equipment Groups 4,33,corvette,,needs_review,PEF,PEF,,"LPO, Contoured Liner Protection Package, includes (CAV) contoured trunk cargo area liner with Jake logo and (RIA) all-weather floor liners with Jake logo, Genuine Corvette Accessory",derived_cross_check,,unmatched_primary_review,"LPO, Contoured Liner Protection Package, includes (CAV) contoured trunk cargo area liner with Jake logo and (RIA) all-weather floor liners with Jake logo, Genuine Corvette Accessory"
Equipment Groups 4,34,corvette,,needs_review,PDY,PDY,,"LPO, Roadside Safety Package, includes (RYT) First Aid Kit, LPO and (S08) Highway Safety Kit, LPO, Genuine Corvette Accessory",derived_cross_check,,unmatched_primary_review,"LPO, Roadside Safety Package, includes (RYT) First Aid Kit, LPO and (S08) Highway Safety Kit, LPO, Genuine Corvette Accessory"
Equipment Groups 4,35,corvette,,needs_review,W2D,W2D,,"LPO, Cargo net set, Genuine Corvette Accessory",derived_cross_check,,unmatched_primary_review,"LPO, Cargo net set, Genuine Corvette Accessory"
Equipment Groups 4,36,corvette,,needs_review,RWU,RWU,,"LPO, Cargo area organizer, collapsible, Genuine Corvette Accessory",derived_cross_check,,unmatched_primary_review,"LPO, Cargo area organizer, collapsible, Genuine Corvette Accessory"
Equipment Groups 4,37,corvette,,needs_review,CAV,CAV,,"LPO, Contoured cargo area liner with Jake logo, Genuine Corvette Accessory
1. Included with (PEF) Contoured Liner Protection Package, LPO.",derived_cross_check,,unmatched_primary_review,"LPO, Contoured cargo area liner with Jake logo, Genuine Corvette Accessory
1. Included with (PEF) Contoured Liner Protection Package, LPO."
Equipment Groups 4,38,corvette,,needs_review,RIA,RIA,,"LPO, All-weather floor liners with Jake logo, Genuine Corvette Accessory
1. Included with (PEF) Contoured Liner Protection Package, LPO.",derived_cross_check,,unmatched_primary_review,"LPO, All-weather floor liners with Jake logo, Genuine Corvette Accessory
1. Included with (PEF) Contoured Liner Protection Package, LPO."
Equipment Groups 4,39,corvette,,needs_review,RYT,RYT,,"LPO, First Aid Kit, Genuine Corvette Accessory
1. Included with (PDY) Roadside Safety Package.",derived_cross_check,,unmatched_primary_review,"LPO, First Aid Kit, Genuine Corvette Accessory
1. Included with (PDY) Roadside Safety Package."
Equipment Groups 4,40,corvette,,needs_review,VYW,VYW,,"LPO, Floor mats, premium carpeted with car silhouette logo on Stingray, Grand Sport, ZR1 and ZR1X models, Genuine Corvette Accessory",derived_cross_check,,unmatched_primary_review,"LPO, Floor mats, premium carpeted with car silhouette logo on Stingray, Grand Sport, ZR1 and ZR1X models, Genuine Corvette Accessory"
Equipment Groups 4,41,corvette,,needs_review,SXB,SXB,,"LPO, Suede trunk compartment liner, Black, Genuine Corvette Accessory",derived_cross_check,,unmatched_primary_review,"LPO, Suede trunk compartment liner, Black, Genuine Corvette Accessory"
Equipment Groups 4,42,corvette,,needs_review,SXR,SXR,,"LPO, Suede trunk compartment liner, Adrenaline Red, Genuine Corvette Accessory",derived_cross_check,,unmatched_primary_review,"LPO, Suede trunk compartment liner, Adrenaline Red, Genuine Corvette Accessory"
Equipment Groups 4,43,corvette,,needs_review,SXT,SXT,,"LPO, Suede trunk compartment liner, Natural, Genuine Corvette Accessory",derived_cross_check,,unmatched_primary_review,"LPO, Suede trunk compartment liner, Natural, Genuine Corvette Accessory"
Equipment Groups 4,44,corvette,,needs_review,S08,S08,,"LPO, Highway Safety Kit, Genuine Corvette Accessory
1. Included with (PDY) Roadside Safety Package.",derived_cross_check,,unmatched_primary_review,"LPO, Highway Safety Kit, Genuine Corvette Accessory
1. Included with (PDY) Roadside Safety Package."
Equipment Groups 4,45,corvette,,needs_review,S2L,S2L,,"LPO, Set of premium leather weekend/travel bags, Genuine Corvette Accessory",derived_cross_check,,unmatched_primary_review,"LPO, Set of premium leather weekend/travel bags, Genuine Corvette Accessory"
Equipment Groups 4,46,corvette,,needs_review,SC7,SC7,,"LPO, Roof panel storage pouch, Genuine Corvette Accessory
1. Included with (SBT) dual roof, LPO.",derived_cross_check,,unmatched_primary_review,"LPO, Roof panel storage pouch, Genuine Corvette Accessory
1. Included with (SBT) dual roof, LPO."
Equipment Groups 4,47,corvette,,needs_review,V8X,V8X,,"LPO, Visible Carbon Fiber sill plates, with car silhouette logo, replaces factory sill plates, Genuine Corvette Accessory 
1. Not available at this time.",derived_cross_check,,unmatched_primary_review,"LPO, Visible Carbon Fiber sill plates, with car silhouette logo, replaces factory sill plates, Genuine Corvette Accessory 
1. Not available at this time."
Equipment Groups 4,48,corvette,,needs_review,R9Y,R9Y,,"Mobile Service Plus. MobileService+ is a suite of service conveniences for 1 year - Mobile Service, Pick-up & Delivery, and Loaner with Drop off. MobileService+ van will come to your home to perform select services or pick up your vehicle and return it once the service is completed at the dealership. Cost of part and labor are not included
1. Required and only available for dealers who have a BFU of 284, except for orders with (R9W) Deleted Mobile Service Plus. Requires TRE, SRE, FBC, FNR or Fleet order types. Not available with (R9V) Mobile Service Plus for 3 years.",derived_cross_check,,unmatched_primary_review,"Mobile Service Plus. MobileService+ is a suite of service conveniences for 1 year - Mobile Service, Pick-up & Delivery, and Loaner with Drop off. MobileService+ van will come to your home to perform select services or pick up your vehicle and return it once the service is completed at the dealership. Cost of part and labor are not included
1. Required and only available for dealers who have a BFU of 284, except for orders with (R9W) Deleted Mobile Service Plus. Requires TRE, SRE, FBC, FNR or Fleet order types. Not available with (R9V) Mobile Service Plus for 3 years."
Equipment Groups 4,49,corvette,,needs_review,R9V,R9V,,"Mobile Service Plus. MobileService+ is a suite of service conveniences for 3 years - Mobile Service, Pick-up & Delivery, and Loaner with Drop off. MobileService+ van will come to your home to perform select services or pick up your vehicle and return it once the service is completed at the dealership. Cost of part and labor are not included
1. Required and only available for dealers who have a BFU of 284, except for orders with (R9W) Deleted Mobile Service Plus. Requires TRE, SRE or Fleet order types. Not available with (R9Y) Mobile Service Plus for 1 year.",derived_cross_check,,unmatched_primary_review,"Mobile Service Plus. MobileService+ is a suite of service conveniences for 3 years - Mobile Service, Pick-up & Delivery, and Loaner with Drop off. MobileService+ van will come to your home to perform select services or pick up your vehicle and return it once the service is completed at the dealership. Cost of part and labor are not included
1. Required and only available for dealers who have a BFU of 284, except for orders with (R9W) Deleted Mobile Service Plus. Requires TRE, SRE or Fleet order types. Not available with (R9Y) Mobile Service Plus for 1 year."
Equipment Groups 4,50,corvette,,needs_review,R9W,R9W,,"Deleted Mobile Service Plus. Delete MobileService+ service conveniences - Mobile Service, Pick-up & Delivery, and Loaner with Drop Off. By selecting R9W, you acknowledge that you are forgoing the margin and the ability to receive MobileService+ allowances
1. Requires a dealer with a BFU of 284. Requires TRE, SRE or Fleet order types.",derived_cross_check,,unmatched_primary_review,"Deleted Mobile Service Plus. Delete MobileService+ service conveniences - Mobile Service, Pick-up & Delivery, and Loaner with Drop Off. By selecting R9W, you acknowledge that you are forgoing the margin and the ability to receive MobileService+ allowances
1. Requires a dealer with a BFU of 284. Requires TRE, SRE or Fleet order types."
Equipment Groups 4,51,corvette,,needs_review,PRB,PRB,,"3 Years OnStar One (Standalone) Elevate your everyday drives with OnStar One. Have peace of mind with 24/7 access to Emergency Advisors and Stolen Vehicle Assistance. Plus, stay connected and entertained with an in-vehicle Wi-Fi hotspot and on eligible vehicles get access to expanded in-vehicle apps, including internet browser, games and video streaming.
1. Requires (UE1) OnStar and a Retail order type. Not available on vehicles being shipped to Puerto Rico, the Virgin Islands, or Guam. OnStar plan, working electrical system, cell reception and GPS signal required. OnStar links to emergency services. Not all vehicles may transmit all crash data. Service coverage varies with conditions and location. Service availability, features and functionality vary by device and software version. Subject to user terms. See onstar.com for details and limitations.",derived_cross_check,,unmatched_primary_review,"3 Years OnStar One (Standalone) Elevate your everyday drives with OnStar One. Have peace of mind with 24/7 access to Emergency Advisors and Stolen Vehicle Assistance. Plus, stay connected and entertained with an in-vehicle Wi-Fi hotspot and on eligible vehicles get access to expanded in-vehicle apps, including internet browser, games and video streaming.
1. Requires (UE1) OnStar and a Retail order type. Not available on vehicles being shipped to Puerto Rico, the Virgin Islands, or Guam. OnStar plan, working electrical system, cell reception and GPS signal required. OnStar links to emergency services. Not all vehicles may transmit all crash data. Service coverage varies with conditions and location. Service availability, features and functionality vary by device and software version. Subject to user terms. See onstar.com for details and limitations."
Equipment Groups 4,52,corvette,,needs_review,,,UQT,Performance data and video recorder,derived_cross_check,,unmatched_primary_review,Performance data and video recorder
Equipment Groups 4,53,corvette,,needs_review,BV4,BV4,,"Plaque, personalized, custom-made with your name or up to 24-character word or phrase limit and VIN
1. Available on SOLD orders only. (CFX) Personalized plaque is already included in (R8C) Corvette Museum Delivery.",derived_cross_check,,unmatched_primary_review,"Plaque, personalized, custom-made with your name or up to 24-character word or phrase limit and VIN
1. Available on SOLD orders only. (CFX) Personalized plaque is already included in (R8C) Corvette Museum Delivery."
Equipment Groups 4,54,corvette,,needs_review,379,379,,"Seat belt color, Orange
1. Not recommended with (HUQ, HU7, HUL, HUR) Adrenaline Red interiors. 
2. Not recommended with (HU2, HUA, HUU, HZP) Adrenaline Red interiors, (HNK) Adrenaline Red Dipped interior, (HUF, HZN) Natural Dipped interiors, (HVZ) Asymmetrical Adrenaline Red/Jet Black interior, (EJH, EPX) Very Dark Atmosphere interiors or (HAG) Asymmetrical Santorini Blue/Jet Black interior. Included with (HUW, HUX) Habanero interiors.",derived_cross_check,,unmatched_primary_review,"Seat belt color, Orange
1. Not recommended with (HUQ, HU7, HUL, HUR) Adrenaline Red interiors. 
2. Not recommended with (HU2, HUA, HUU, HZP) Adrenaline Red interiors, (HNK) Adrenaline Red Dipped interior, (HUF, HZN) Natural Dipped interiors, (HVZ) Asymmetrical Adrenaline Red/Jet Black interior, (EJH, EPX) Very Dark Atmosphere interiors or (HAG) Asymmetrical Santorini Blue/Jet Black interior. Included with (HUW, HUX) Habanero interiors."
Equipment Groups 4,55,corvette,,needs_review,3N9,3N9,,"Seat belt color, Natural
1. Recommended with (HTA, HTJ) Jet Black interior.
2. Recommended with (HMO, HTE, HTT, HU0, HVV, HXO) Jet Black interiors, (HTG, HUE) Natural interiors or (EJH, EPX) Very Dark Atmosphere interiors. Included with (HUF, HZN) Natural Dipped interiors.",derived_cross_check,,unmatched_primary_review,"Seat belt color, Natural
1. Recommended with (HTA, HTJ) Jet Black interior.
2. Recommended with (HMO, HTE, HTT, HU0, HVV, HXO) Jet Black interiors, (HTG, HUE) Natural interiors or (EJH, EPX) Very Dark Atmosphere interiors. Included with (HUF, HZN) Natural Dipped interiors."
